name,id,lat,lon,capacity,number,geometry,index_right,FID,lsoa11cd,lsoa11nm,IMDRank,IMDDecil,Shape__Are,Shape__Len,LSOA Code,LSOA Name,Mid-2020 population,Area Sq Km,People per Sq Km
"Hertford Road, De Beauvoir Town",748,51.53727795,-0.079201849,25,53.0,POINT (-0.079201849 51.53727795),2604,2605,E01001754,Hackney 025C,7318,3,309428.57780838,3303.36893585475,E01001754,Hackney 025C,3746,0.12,30630
"Haggerston Road, Haggerston",749,51.53932857,-0.074284675,37,80.0,POINT (-0.07428467499999999 51.53932857),31783,31784,E01033707,Hackney 021I,6864,3,270022.140003204,3048.65393311924,E01033707,Hackney 021I,1365,0.1,13188
"Culvert Road, Battersea",750,51.4710956,-0.157850096,27,29.0,POINT (-0.157850096 51.4710956),5212,5213,E01004539,Wandsworth 003A,6208,2,348547.595657349,2604.2830347679,E01004539,Wandsworth 003A,2118,0.14,15596
"Newton Street, Covent Garden",751,51.51612862,-0.120909408,24,23.0,POINT (-0.120909408 51.51612862),900,901,E01000918,Camden 028C,13788,5,429650.951187134,3747.30693282962,E01000918,Camden 028C,2520,0.17,14982
"London Street, Paddington",752,51.515117,-0.17371276,19,0.0,POINT (-0.17371276 51.515117),31670,31671,E01033594,Westminster 015G,8369,3,540080.662452698,4642.28282325148,E01033594,Westminster 015G,1449,0.21,6897
"Grenfell Road, Avondale",754,51.5129006,-0.214762686,24,20.0,POINT (-0.214762686 51.5129006),1819,1820,E01002879,Kensington and Chelsea 005C,3808,2,219158.8646698,2790.51586389148,E01002879,Kensington and Chelsea 005C,1278,0.09,15035
"The Vale, Chelsea",755,51.48512191,-0.174971902,24,32.0,POINT (-0.174971902 51.48512191),1851,1852,E01002911,Kensington and Chelsea 019D,21556,7,313442.395446777,3967.34856576669,E01002911,Kensington and Chelsea 019D,1745,0.12,14445
"Prince of Wales Drive, Battersea Park",756,51.47515398,-0.159169801,21,90.0,POINT (-0.159169801 51.47515398),5233,5234,E01004560,Wandsworth 001A,16606,6,1791010.66550446,8149.83614112929,E01004560,Wandsworth 001A,2178,0.69,3155
"Harcourt Terrace, West Brompton",757,51.48795853,-0.187404506,24,75.0,POINT (-0.187404506 51.48795853),1836,1837,E01002896,Kensington and Chelsea 020C,24135,8,297240.40234375,3147.99492515861,E01002896,Kensington and Chelsea 020C,1748,0.11,15374
"Westbourne Park Road, Portobello",758,51.51787005,-0.201005397,23,16.0,POINT (-0.201005397 51.51787005),1769,1770,E01002829,Kensington and Chelsea 004A,6055,2,146906.983383179,1945.49711173476,E01002829,Kensington and Chelsea 004A,1301,0.06,22431
"Broadley Terrace, Marylebone",759,51.52456169,-0.165668686,18,19.0,POINT (-0.165668686 51.52456169),5328,5329,E01004659,Westminster 008A,27574,9,290577.310600281,2418.9177692356,E01004659,Westminster 008A,2338,0.11,20491
"Humbolt Road, Fulham",761,51.48321729,-0.211860644,26,21.0,POINT (-0.211860644 51.48321729),2729,2730,E01001886,Hammersmith and Fulham 016A,10269,4,247024.85887146,4015.29981982403,E01001886,Hammersmith and Fulham 016A,1396,0.1,14289
"Storey's Gate, Westminster",762,51.50070305,-0.129698963,21,179.0,POINT (-0.129698963 51.50070305),5394,5395,E01004731,Westminster 020A,24520,8,1749275.85891724,9704.52238708399,E01004731,Westminster 020A,2688,0.68,3982
"Mile End Park Leisure Centre, Mile End",763,51.52059714,-0.032566533,47,57.0,POINT (-0.032566533 51.52059714),4950,4951,E01004270,Tower Hamlets 014B,12534,4,750882.080558777,5521.27812487986,E01004270,Tower Hamlets 014B,2957,0.29,10078
"St. John's Road, Clapham Junction",764,51.46239255,-0.16829214,33,29.0,POINT (-0.16829214 51.46239255),5224,5225,E01004551,Wandsworth 012E,16564,6,549720.353965759,3896.72751251485,E01004551,Wandsworth 012E,1836,0.21,8612
"Ranelagh Gardens, Fulham",765,51.46760141,-0.20682737,39,32.0,POINT (-0.20682737 51.46760141),2759,2760,E01001916,Hammersmith and Fulham 024B,28505,9,918327.312240601,4126.48877801355,E01001916,Hammersmith and Fulham 024B,1470,0.36,4103
"Ram Street, Wandsworth",766,51.45752945,-0.192165613,25,26.0,POINT (-0.192165613 51.45752945),5182,5183,E01004509,Wandsworth 010A,18176,6,995060.192611694,6745.51960920414,E01004509,Wandsworth 010A,2674,0.39,6935
"Santos Road, Wandsworth",767,51.45705988,-0.200806304,30,8.0,POINT (-0.200806304 51.45705988),5184,5185,E01004511,Wandsworth 010B,26969,9,408986.15486145,4446.92882617614,E01004511,Wandsworth 010B,1517,0.16,9364
"Clapham Common North Side, Clapham Common",768,51.46134382,-0.159322467,37,51.0,POINT (-0.159322467 51.46134382),5257,5258,E01004586,Wandsworth 009C,24309,8,222707.488388062,2410.70711171474,E01004586,Wandsworth 009C,2053,0.09,23544
"Sandilands Road, Walham Green",769,51.473611,-0.191803,21,42.0,POINT (-0.191803 51.473611),2778,2779,E01001935,Hammersmith and Fulham 023A,17011,6,274473.589523315,3905.72675684563,E01001935,Hammersmith and Fulham 023A,2029,0.11,18804
"Gwendwr Road, West Kensington",770,51.491026,-0.209121,30,35.0,POINT (-0.209121 51.491026),2715,2716,E01001872,Hammersmith and Fulham 012F,18352,6,182674.665679932,2469.37208145078,E01001872,Hammersmith and Fulham 012F,1444,0.07,20424
"Rifle Place, Avondale",771,51.509224,-0.216016,21,19.0,POINT (-0.216016 51.509224),1810,1811,E01002870,Kensington and Chelsea 005A,3890,2,328188.804153442,3672.98492266207,E01002870,Kensington and Chelsea 005A,1435,0.13,11353
"Binfield Road, Stockwell",772,51.47250956,-0.122831913,35,61.0,POINT (-0.122831913 51.47250956),3850,3851,E01003128,Lambeth 008E,6116,2,223437.139976501,2151.86676420811,E01003128,Lambeth 008E,1530,0.09,17647
"Tallis Street, Temple",773,51.511891,-0.107349,24,9.0,POINT (-0.107349 51.511891),32593,32594,E01032740,City of London 001G,18089,6,1648997.79118347,6600.51920623275,E01032740,City of London 001G,1742,0.64,2733
"Hurlingham Park, Parsons Green",774,51.470131,-0.20464,20,15.0,POINT (-0.20464 51.470131),2759,2760,E01001916,Hammersmith and Fulham 024B,28505,9,918327.312240601,4126.48877801355,E01001916,Hammersmith and Fulham 024B,1470,0.36,4103
"Little Brook Green, Brook Green",775,51.496664,-0.223868,33,15.0,POINT (-0.223868 51.496664),2712,2713,E01001869,Hammersmith and Fulham 010D,19649,6,590065.822631836,5380.55119711473,E01001869,Hammersmith and Fulham 010D,1763,0.23,7586
"Abyssinia Close, Clapham Junction",776,51.460333,-0.167029,20,38.0,POINT (-0.167029 51.460333),5225,5226,E01004552,Wandsworth 008C,23714,8,278300.477157593,4137.61657002483,E01004552,Wandsworth 008C,2344,0.11,21968
"Limburg Road, Clapham Junction",777,51.4619230679,-0.165297856693,21,12.0,POINT (-0.165297856693 51.4619230679),5225,5226,E01004552,Wandsworth 008C,23714,8,278300.477157593,4137.61657002483,E01004552,Wandsworth 008C,2344,0.11,21968
"Houndsditch, Aldgate",779,51.514449,-0.077178979,28,16.0,POINT (-0.07717897899999999 51.514449),3,4,E01000005,City of London 001E,8678,3,491901.220233917,3483.11835175429,E01000005,City of London 001E,2181,0.19,11503
"Imperial Wharf Station, Sands End",780,51.474665,-0.18316517,25,73.0,POINT (-0.18316517 51.474665),2781,2782,E01001939,Hammersmith and Fulham 023C,13510,5,831275.113471985,6715.73949888984,E01001939,Hammersmith and Fulham 023C,3009,0.33,9256
"Victoria & Albert Museum, South Kensington",781,51.495898,-0.173009,30,26.0,POINT (-0.173009 51.495898),1761,1762,E01002821,Kensington and Chelsea 014A,23418,8,487076.870948792,4973.55853933068,E01002821,Kensington and Chelsea 014A,1549,0.19,8106
"Halford Road, West Kensington",782,51.483911,-0.19760944,24,43.0,POINT (-0.19760944 51.483911),2726,2727,E01001883,Hammersmith and Fulham 017D,11772,4,344043.293060303,3504.34558779223,E01001883,Hammersmith and Fulham 017D,1696,0.13,12829
"Monier Road, Hackney Wick",783,51.5403115,-0.021630359,27,45.0,POINT (-0.021630359 51.5403115),4906,4907,E01004224,Tower Hamlets 001C,7452,3,1124358.50358295,7445.39856855311,E01004224,Tower Hamlets 001C,3190,0.44,7273
"East Village, Queen Elizabeth Olympic Park",784,51.546326,-0.00993526,34,253.0,POINT (-0.00993526 51.546326),31659,31660,E01033583,Newham 013G,9402,3,4093123.32568169,11901.3506962643,E01033583,Newham 013G,17274,1.58,10953
"Aquatic Centre, Queen Elizabeth Olympic Park",785,51.54094,-0.010510565,64,1819.0,POINT (-0.010510565 51.54094),31659,31660,E01033583,Newham 013G,9402,3,4093123.32568169,11901.3506962643,E01033583,Newham 013G,17274,1.58,10953
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",786,51.549369,-0.015717614,44,178.0,POINT (-0.015717614 51.549369),31659,31660,E01033583,Newham 013G,9402,3,4093123.32568169,11901.3506962643,E01033583,Newham 013G,17274,1.58,10953
"Timber Lodge, Queen Elizabeth Olympic Park",787,51.546805,-0.01469126,35,241.0,POINT (-0.01469126 51.546805),31659,31660,E01033583,Newham 013G,9402,3,4093123.32568169,11901.3506962643,E01033583,Newham 013G,17274,1.58,10953
"Copper Box Arena, Queen Elizabeth Olympic Park",788,51.544909,-0.0205426,31,0.0,POINT (-0.0205426 51.544909),2692,2693,E01001849,Hackney 018D,6227,2,1280125.4509716,7596.27490510681,E01001849,Hackney 018D,2818,0.5,5685
"Podium, Queen Elizabeth Olympic Park",789,51.538718,-0.011889482,40,463.0,POINT (-0.011889482 51.538718),31654,31655,E01033578,Newham 013E,9454,3,1461013.12078142,6450.82227213657,E01033578,Newham 013E,4667,0.57,8205
"Stratford Station, Stratford",790,51.541793,-0.00481,28,91.0,POINT (-0.00481 51.541793),31659,31660,E01033583,Newham 013G,9402,3,4093123.32568169,11901.3506962643,E01033583,Newham 013G,17274,1.58,10953
"Blackfriars Road, Southwark",792,51.505461,-0.10454093,42,31.0,POINT (-0.10454093 51.505461),4636,4637,E01003934,Southwark 002C,15563,5,600479.952110291,4096.04241582242,E01003934,Southwark 002C,2229,0.24,9469
"Cromer Street, Bloomsbury",793,51.528279,-0.11955857,28,36.0,POINT (-0.11955857 51.528279),922,923,E01000940,Camden 024D,14633,5,126786.478912354,2181.01881722264,E01000940,Camden 024D,1627,0.05,33409
"Victoria Rise, Clapham Common",794,51.461376,-0.14780467,23,29.0,POINT (-0.14780467 51.461376),3765,3766,E01003042,Lambeth 013E,10188,4,240940.244377136,2529.13765736653,E01003042,Lambeth 013E,1095,0.1,11442
"Euston Square Gardens, Euston",795,51.527068,-0.13186102,30,9.0,POINT (-0.13186102 51.527068),927,928,E01000945,Camden 023B,8263,3,700503.528175354,5037.21657831442,E01000945,Camden 023B,1883,0.27,6943
"Coram Street, Bloomsbury",796,51.524,-0.12640984,29,21.0,POINT (-0.12640984 51.524),834,835,E01000852,Camden 026C,19304,6,320812.011169434,3911.880616774,E01000852,Camden 026C,2151,0.12,17263
"Ossulston Street, Somers Town",797,51.5293,-0.12827903,30,33.0,POINT (-0.12827903 51.5293),938,939,E01000956,Camden 022E,6420,2,413185.014587402,3687.4113863829,E01000956,Camden 022E,2143,0.16,13495
"Birkenhead Street, King's Cross",798,51.5301998755,-0.122299440803,27,38.0,POINT (-0.122299440803 51.5301998755),921,922,E01000939,Camden 024C,4547,2,198768.989120483,2679.13854373014,E01000939,Camden 024C,1629,0.08,20725
"Kings Gate House, Westminster",799,51.4976984561,-0.137598896295,24,17.0,POINT (-0.137598896295 51.4976984561),5394,5395,E01004731,Westminster 020A,24520,8,1749275.85891724,9704.52238708399,E01004731,Westminster 020A,2688,0.68,3982
"Sopwith Way, Battersea Park",800,51.4811219398,-0.149035374873,30,64.0,POINT (-0.149035374873 51.4811219398),31283,31284,E01033132,Wandsworth 002H,8273,3,680644.799888611,4946.88028084581,E01033132,Wandsworth 002H,1931,0.26,7298
"Lavington Street, Bankside",801,51.5052241745,-0.0980318118664,29,39.0,POINT (-0.0980318118664 51.5052241745),4631,4632,E01003927,Southwark 002A,17545,6,735685.661155701,4720.37859936348,E01003927,Southwark 002A,3710,0.28,13123
"Albert Square, Stockwell",802,51.4765900593,-0.118256789081,32,45.0,POINT (-0.118256789081 51.4765900593),3847,3848,E01003125,Lambeth 006E,7884,3,186983.017745972,2680.66328788535,E01003125,Lambeth 006E,1753,0.07,24047
"Southwark Street, Bankside",803,51.5054099403,-0.0983410884509,23,15.0,POINT (-0.0983410884509 51.5054099403),4631,4632,E01003927,Southwark 002A,17545,6,735685.661155701,4720.37859936348,E01003927,Southwark 002A,3710,0.28,13123
"Good's Way, King's Cross",804,51.5346677396,-0.125078652873,27,72.0,POINT (-0.125078652873 51.5346677396),935,936,E01000953,Camden 022B,5146,2,1553307.42274475,7662.67803533461,E01000953,Camden 022B,4189,0.6,6945
"The Metropolitan, Portobello",805,51.520509,-0.20080483,18,58.0,POINT (-0.20080483 51.520509),32374,32375,E01032513,Westminster 010G,5605,2,136667.981048584,2417.170756337,E01032513,Westminster 010G,1394,0.05,26154
"Handyside Street, King's Cross",806,51.5372405623,-0.124807385707,27,42.0,POINT (-0.124807385707 51.5372405623),935,936,E01000953,Camden 022B,5146,2,1553307.42274475,7662.67803533461,E01000953,Camden 022B,4189,0.6,6945
"Bevington Road West, North Kensington",807,51.5212,-0.208888173,24,51.0,POINT (-0.208888173 51.5212),1795,1796,E01002855,Kensington and Chelsea 001D,2975,1,272527.198440552,3280.44939919262,E01002855,Kensington and Chelsea 001D,1524,0.11,14391
"Gauden Road, Clapham",808,51.464995,-0.13090885,28,55.0,POINT (-0.13090885 51.464995),3818,3819,E01003095,Lambeth 012E,14572,5,401560.334396362,3374.5697799475,E01003095,Lambeth 012E,1743,0.15,11252
"Lincoln's Inn Fields, Holborn",809,51.5162778834,-0.118272991635,28,10.0,POINT (-0.118272991635 51.5162778834),896,897,E01000914,Camden 028B,20943,7,1156360.75086212,7709.70774967855,E01000914,Camden 028B,2512,0.45,5611
"Tate Modern, Bankside",810,51.5067252868,-0.0988072461627,30,69.0,POINT (-0.09880724616269999 51.5067252868),4637,4638,E01003935,Southwark 002D,13553,5,361330.189437866,3801.47340228001,E01003935,Southwark 002D,1340,0.14,9531
"Westferry Circus, Canary Wharf",811,51.5057030357,-0.0277727426235,36,139.0,POINT (-0.0277727426235 51.5057030357),4957,4958,E01004277,Tower Hamlets 033A,27157,9,1119673.10904694,7071.32512495958,E01004277,Tower Hamlets 033A,1860,0.43,4318
"Here East North, Queen Elizabeth Olympic Park",812,51.5487311915,-0.0226065549321,28,54.0,POINT (-0.0226065549321 51.5487311915),2689,2690,E01001846,Hackney 018A,2705,1,1399129.16311741,6140.7253801034,E01001846,Hackney 018A,1332,0.54,2455
"New Spring Gardens Walk, Vauxhall",813,51.4878074485,-0.122759625866,37,26.0,POINT (-0.122759625866 51.4878074485),3831,3832,E01003109,Lambeth 003E,9248,3,679402.764007568,4522.04276189039,E01003109,Lambeth 003E,3087,0.27,11597
"Clapham Road, Lingham Street, Stockwell",814,51.4714330677,-0.123670735702,30,18.0,POINT (-0.123670735702 51.4714330677),3850,3851,E01003128,Lambeth 008E,6116,2,223437.139976501,2151.86676420811,E01003128,Lambeth 008E,1530,0.09,17647
"Lambeth Palace Road, Waterloo",815,51.5000891978,-0.116628700672,35,134.0,POINT (-0.116628700672 51.5000891978),3736,3737,E01003013,Lambeth 036A,21865,7,885914.38394928,7163.3954672149,E01003013,Lambeth 036A,2909,0.34,8461
"Here East South, Queen Elizabeth Olympic Park",816,51.5465327935,-0.0205975904647,28,46.0,POINT (-0.0205975904647 51.5465327935),2692,2693,E01001849,Hackney 018D,6227,2,1280125.4509716,7596.27490510681,E01001849,Hackney 018D,2818,0.5,5685
"Riverlight South, Nine Elms",817,51.4813354746,-0.138212295869,26,30.0,POINT (-0.138212295869 51.4813354746),5234,5235,E01004562,Wandsworth 002B,8087,3,1712516.30181885,7941.73744634351,E01004562,Wandsworth 002B,3188,0.66,4849
"Westminster Pier, Westminster",818,51.501513,-0.12382322,27,329.0,POINT (-0.12382322 51.501513),5396,5397,E01004733,Westminster 020C,15991,5,1172288.57663727,8303.31755917911,E01004733,Westminster 020C,3149,0.45,6973
"Belvedere Road 2, South Bank",819,51.50621,-0.114842,38,44.0,POINT (-0.114842 51.50621),32439,32440,E01032582,Lambeth 036E,8211,3,812142.792541504,5772.03613710718,E01032582,Lambeth 036E,1987,0.32,6252
"Victory Place, Walworth",820,51.492807,-0.091938,24,24.0,POINT (-0.09193800000000001 51.492807),32577,32578,E01032722,Southwark 012F,5242,2,508856.667507172,3776.85829145126,E01032722,Southwark 012F,2986,0.2,15196
"Battersea Power Station, Battersea Park",821,51.4835074867,-0.147714557371,27,185.0,POINT (-0.147714557371 51.4835074867),31249,31250,E01033098,Wandsworth 002F,16588,6,844471.708747864,4674.11170710046,E01033098,Wandsworth 002F,2280,0.33,6932
"Allington Street, Victoria",826,51.496863,-0.1429434,28,85.0,POINT (-0.1429434 51.496863),5394,5395,E01004731,Westminster 020A,24520,8,1749275.85891724,9704.52238708399,E01004731,Westminster 020A,2688,0.68,3982
"Cranmer Road, Stockwell",827,51.479601,-0.11147178,24,52.0,POINT (-0.11147178 51.479601),3905,3906,E01003183,Lambeth 005E,8600,3,390674.806144714,3464.81691065405,E01003183,Lambeth 005E,1721,0.15,11337
"Normandy Road, Stockwell",828,51.473874,-0.11258096,32,38.0,POINT (-0.11258096 51.473874),3907,3908,E01003185,Lambeth 007C,9547,3,222526.257804871,2818.26504260864,E01003185,Lambeth 007C,1590,0.09,18068
"Wynne Road, Stockwell",829,51.469217,-0.11268674,25,19.0,POINT (-0.11268674 51.469217),3782,3783,E01003059,Lambeth 011D,4517,2,194486.815238953,1902.80437691986,E01003059,Lambeth 011D,1697,0.08,21925
"Sidney Road, Stockwell",830,51.469202,-0.11902256,27,33.0,POINT (-0.11902256 51.469202),3783,3784,E01003060,Lambeth 011E,5258,2,219807.080932617,2820.53910519521,E01003060,Lambeth 011E,1500,0.09,17606
"St John's Crescent, Brixton",831,51.466232,-0.11317995,25,27.0,POINT (-0.11317995 51.466232),3770,3771,E01003047,Lambeth 011B,4378,2,469561.541183472,3827.26725510775,E01003047,Lambeth 011B,1731,0.18,9585
"Ferndale Road, Brixton",832,51.464019,-0.11578197,30,59.0,POINT (-0.11578197 51.464019),3784,3785,E01003061,Lambeth 011F,4907,2,205515.042160034,2329.11895837663,E01003061,Lambeth 011F,1037,0.08,13060
"Saltoun Road, Brixton",833,51.460232,-0.11537509,42,113.0,POINT (-0.11537509 51.460232),3773,3774,E01003050,Lambeth 016B,9105,3,252596.82774353,3853.89470322796,E01003050,Lambeth 016B,1820,0.1,18552
"Gas Holders, Battersea Park",834,51.477966,-0.14785703,26,40.0,POINT (-0.14785703 51.477966),31249,31250,E01033098,Wandsworth 002F,16588,6,844471.708747864,4674.11170710046,E01033098,Wandsworth 002F,2280,0.33,6932
"Farringdon Street, Holborn",835,51.516785,-0.10494775,25,7.0,POINT (-0.10494775 51.516785),32593,32594,E01032740,City of London 001G,18089,6,1648997.79118347,6600.51920623275,E01032740,City of London 001G,1742,0.64,2733
"York Way, Kings Cross",836,51.541596,-0.12544145,24,38.0,POINT (-0.12544145 51.541596),850,851,E01000868,Camden 015D,4488,2,214456.039276123,2375.21460645709,E01000868,Camden 015D,1957,0.08,23381
"Fore Street Avenue, Guildhall",838,51.518093,-0.0914017,25,13.0,POINT (-0.0914017 51.518093),1,2,E01000002,City of London 001B,30379,10,583453.103057861,3910.31435668285,E01000002,City of London 001B,1678,0.23,7347
"Sea Containers, South Bank",839,51.508033,-0.10682363,30,43.0,POINT (-0.10682363 51.508033),4636,4637,E01003934,Southwark 002C,15563,5,600479.952110291,4096.04241582242,E01003934,Southwark 002C,2229,0.24,9469
"George Row, Bermondsey",840,51.498585,-0.068981764,22,85.0,POINT (-0.068981764 51.498585),4710,4711,E01004022,Southwark 004C,11006,4,584053.23871994,4869.36958102209,E01004022,Southwark 004C,3815,0.23,16437
"Tower Wharf, Bermondsey",841,51.500845,-0.074704305,20,65.0,POINT (-0.074704305 51.500845),32494,32495,E01032637,Southwark 003F,24490,8,100032.197128296,1669.5659626523,E01032637,Southwark 003F,1630,0.04,40648
"Temple Gardens, Temple",842,51.510981,-0.10832249,24,43.0,POINT (-0.10832249 51.510981),32593,32594,E01032740,City of London 001G,18089,6,1648997.79118347,6600.51920623275,E01032740,City of London 001G,1742,0.64,2733
"Canada Water Station, Rotherhithe",844,51.498439,-0.049150215,35,186.0,POINT (-0.049150215 51.498439),4719,4720,E01004033,Southwark 007C,9550,3,378099.089069366,4816.29278387287,E01004033,Southwark 007C,2836,0.15,19518
"Bermondsey Station, Bermondsey",845,51.497995,-0.063471392,30,78.0,POINT (-0.063471392 51.497995),4711,4712,E01004023,Southwark 004D,8739,3,292573.251037598,3070.79956289958,E01004023,Southwark 004D,1973,0.11,17262
