name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density
"Upper Richmond Road, Putney",705,51.45971528,-0.212145939,49.0,Clapham Junction_diatance,2945.4358586099106,Battersea Park Sun Gate_diatance,3784.9639769436653,Putney Pier_diatance,877.5235010155649,13285.0
"Snowsfields, London Bridge",706,51.50215353,-0.083632928,46.0,London Bridge_diatance,364.3090307649482,Geraldine Mary Harmsworth Park East_diatance,1694.4335629893146,London Bridge City Pier_diatance,535.4098542576576,12007.0
"Barons Court Station, West Kensington",707,51.49021762,-0.215087092,42.0,Paddington_diatance,3990.148500700211,Holland Park Abbotsbury Gate_diatance,1350.8442482879946,Putney Pier_diatance,2543.8491962015546,9332.0
"Disraeli Road, Putney",708,51.46161068,-0.21614583,32.0,Clapham Junction_diatance,3191.153544990387,Battersea Park Sun Gate_diatance,3950.53512496847,Putney Pier_diatance,639.2481206590317,10165.0
"Montserrat Road , Putney",709,51.46321128,-0.215550761,22.0,Clapham Junction_diatance,3137.551286086544,Battersea Park Sun Gate_diatance,3848.2671763612575,Putney Pier_diatance,459.3236066426349,10165.0
"Albert Bridge Road, Battersea Park",710,51.47439218,-0.163347594,176.0,Clapham Junction_diatance,1210.9540201623076,Battersea Park Sun Gate_diatance,64.14216449270153,Cadogan Pier_diatance,961.7277784992074,17722.0
"Everington Street, Fulham",711,51.48335692,-0.216305546,38.0,Clapham Junction_diatance,3820.48772651075,Holland Park Abbotsbury Gate_diatance,2077.1874932158894,Putney Pier_diatance,1781.965880434679,14289.0
"Mile End Stadium, Mile End",712,51.51854104,-0.034903714,40.0,Fenchurch Street_diatance,3106.1336530568406,Mile End Park Football Pitch_diatance,17.22321462627051,Canary Wharf Pier_diatance,1543.2043258475292,10078.0
"Hawley Crescent, Camden Town",713,51.54100708,-0.14326094,31.0,Euston_diatance,1496.6474073777288,The Regent's Park St. Mark's Gate_distance,796.8780841744234,Embankment Pier_diatance,4076.6281166077742,12410.0
"Stewart's Road, Wandsworth Road",714,51.47311696,-0.137235175,40.0,Vauxhall_diatance,1733.760114958299,Battersea Park Rosery Gate_diatance,990.8955688515456,Battersea Power Station Pier_diatance,1344.14436140274,4849.0
"Aylward Street, Stepney",715,51.51563007,-0.049067243,34.0,Fenchurch Street_diatance,2076.869151431014,Mile End Park Football Pitch_diatance,1042.2155472090726,Nelson Dock Pier_diatance,1725.0268900436477,20801.0
"Dunston Road , Haggerston",717,51.53658514,-0.075885686,72.0,Liverpool Street_diatance,2053.5655111598808,Victoria Park St Agnes Gate_diatance,1703.148166943567,Tower Millennium Pier_diatance,3266.108069139664,22367.0
"Ada Street, Hackney Central",718,51.53571683,-0.060291813,52.0,Liverpool Street_diatance,2428.9016796786573,Victoria Park St Agnes Gate_diatance,629.3803415180063,Tower Millennium Pier_diatance,3414.681877482374,11312.0
"Victoria Park Road, Hackney Central",719,51.53642464,-0.054162264,184.0,Liverpool Street_diatance,2766.6937366511193,Victoria Park St Agnes Gate_diatance,200.54940314782192,Tower Bridge Quay_diatance,3641.3249762509595,14210.0
"Star Road, West Kensington",720,51.48724429,-0.205279052,53.0,Clapham Junction_diatance,3510.1581928361757,Holland Park Abbotsbury Gate_diatance,1502.023912307611,Chelsea Harbour Pier_diatance,2297.25600832477,11069.0
"Wendon Street, Old Ford",721,51.53603947,-0.026262677,69.0,Stratford International_diatance,1556.9906623452114,Victoria Park Lockhouse Gate_diatance,356.95460119583765,Canary Wharf Pier_diatance,3433.669031502828,7528.0
"Finnis Street, Bethnal Green",722,51.52458353,-0.058631453,25.0,Liverpool Street_diatance,1746.2438471177957,Victoria Park Bonner Gate_diatance,1220.2473929030998,Tower Bridge Quay_diatance,2311.64375882029,19701.0
"Stephendale Road, Sands End",723,51.46822047,-0.190346493,56.0,Clapham Junction_diatance,1452.1800811488424,Battersea Park Sun Gate_diatance,2018.1320127493066,Plantation Wharf Pier_diatance,561.057114980413,14705.0
"Alma Road, Wandsworth",724,51.45799126,-0.184806157,42.0,Clapham Junction_diatance,1231.992925434457,Battersea Park Sun Gate_diatance,2404.8655352574483,Plantation Wharf Pier_diatance,1020.7418221333658,13436.0
"Walworth Square, Walworth",725,51.491327,-0.096518684,109.0,Waterloo East_diatance,1703.2668106815563,Geraldine Mary Harmsworth Park East_diatance,841.7503381633232,London Bridge City Pier_diatance,1919.7178839380185,15196.0
"Alfreda Street, Battersea Park",726,51.47505096,-0.150908371,67.0,Clapham Junction_diatance,1790.7543060048029,Battersea Park Rosery Gate_diatance,360.84550356141324,Battersea Power Station Pier_diatance,1044.3286734626893,14638.0
"Chesilton Road, Fulham",727,51.47569809,-0.20587627,66.0,Clapham Junction_diatance,2765.983671896808,Holland Park Abbotsbury Gate_diatance,2786.1114894997463,Putney Pier_diatance,1139.8485373788146,19590.0
"Putney Bridge Road, East Putney",728,51.46199911,-0.206240805,48.0,Clapham Junction_diatance,2504.1191755742184,Battersea Park Sun Gate_diatance,3305.7080822174316,Wandsworth Riverside Quarter Pier_diatance,530.2945735437957,10808.0
"St. Peter's Terrace, Fulham",729,51.47893931,-0.208485293,70.0,Clapham Junction_diatance,3099.826485549036,Holland Park Abbotsbury Gate_diatance,2435.0614780614897,Putney Pier_diatance,1375.875003742255,20095.0
"Bridge Avenue, Hammersmith",730,51.49208492,-0.229116862,89.0,Paddington_diatance,4560.572360933975,Holland Park Abbotsbury Gate_diatance,1905.6502010373113,Putney Pier_diatance,2910.6001118230197,11691.0
"Michael Road, Walham Green",731,51.47727637,-0.189210466,32.0,Clapham Junction_diatance,1940.5322295216336,Battersea Park Albert Gate_diatance,1678.7995759210326,Chelsea Harbour Pier_diatance,747.0932369640379,9256.0
"Duke Street Hill, London Bridge",732,51.50630441,-0.087262995,140.0,London Bridge_diatance,186.77535387620594,Geraldine Mary Harmsworth Park East_diatance,1730.8982122616487,London Bridge City Pier_diatance,194.30805720731314,9193.0
"Park Lane, Mayfair",733,51.50542628,-0.150817316,34.0,Victoria_diatance,1066.162309999441,Hyde Park Queen Elizabeth Gate_diatance,181.61107589145854,Westminster Pier_diatance,1958.92552988614,4530.0
"Plough Terrace, Clapham Junction",734,51.46230566,-0.175407201,37.0,Clapham Junction_diatance,423.57114274986907,Battersea Park Sun Gate_diatance,1638.9127875313031,Plantation Wharf Pier_diatance,719.689828872712,17564.0
"Grant Road East, Clapham Junction",735,51.46489445,-0.17302926,32.0,Clapham Junction_diatance,196.8990378142541,Battersea Park Sun Gate_diatance,1307.3122813759574,Plantation Wharf Pier_diatance,696.4384023420912,15671.0
"Queensdale Road, Shepherd's Bush",736,51.50659035,-0.216104479,50.0,Paddington_diatance,2954.030503734739,Holland Park Abbotsbury Gate_diatance,986.6997991792612,Cadogan Pier_diatance,4339.75803172828,26574.0
"Fulham Broadway, Walham Green",737,51.47993289,-0.19411695,57.0,Clapham Junction_diatance,2388.391772771173,Battersea Park Albert Gate_diatance,1999.4585804959363,Chelsea Harbour Pier_diatance,1190.769922642077,8525.0
"Imperial Road, Sands End",738,51.47514228,-0.187278987,46.0,Clapham Junction_diatance,1676.289518666812,Battersea Park Albert Gate_diatance,1603.060037544273,Chelsea Harbour Pier_diatance,535.7960760005683,13970.0
"Hortensia Road, West Brompton",739,51.48176572,-0.185273723,61.0,Clapham Junction_diatance,2191.862300630009,Battersea Park Albert Gate_diatance,1407.9552726085992,Chelsea Harbour Pier_diatance,938.7843730465643,20541.0
"Sirdar Road, Avondale",740,51.51092871,-0.214594781,21.0,Paddington_diatance,2697.201034992591,Holland Park Abbotsbury Gate_diatance,1299.3092226883837,Cadogan Pier_diatance,4572.192901291069,11353.0
"Freston Road, Avondale",741,51.5129814,-0.219486603,23.0,Paddington_diatance,2982.265001845718,Holland Park Abbotsbury Gate_diatance,1674.4659151971816,Cadogan Pier_diatance,4975.770875281162,9666.0
"Blenheim Crescent, Ladbroke Grove",742,51.51510818,-0.208565479,57.0,Paddington_diatance,2202.289937622301,Holland Park Duchess of Bedford_diatance,1508.3695075970247,Cadogan Pier_diatance,4627.215256962384,15283.0
"Oxford Road, Putney",743,51.46079243,-0.212607684,38.0,Clapham Junction_diatance,2958.284284316352,Battersea Park Sun Gate_diatance,3761.8104383613786,Putney Pier_diatance,753.5514253157105,12203.0
"Ingrave Street, Clapham Junction",744,51.46745485,-0.172293499,63.0,Clapham Junction_diatance,366.68115914921026,Battersea Park Sun Gate_diatance,1042.1963261149378,Plantation Wharf Pier_diatance,706.0628080838871,18408.0
"Upcerne Road, West Chelsea",745,51.47816972,-0.18243547,41.0,Clapham Junction_diatance,1746.6726803789973,Battersea Park Albert Gate_diatance,1200.254878804314,Chelsea Harbour Pier_diatance,493.7933832835044,11508.0
"Lots Road, West Chelsea",746,51.4795738,-0.17903854,43.0,Clapham Junction_diatance,1792.5255497066626,Battersea Park Albert Gate_diatance,954.8562969860175,Chelsea Harbour Pier_diatance,615.2343135056499,11508.0
"Ormonde Gate, Chelsea",747,51.48796408,-0.161765173,64.0,Victoria_diatance,1517.1204421833268,Battersea Park Albert Gate_diatance,964.1047972087194,Cadogan Pier_diatance,653.405824251063,3956.0
"Hertford Road, De Beauvoir Town",748,51.53727795,-0.079201849,83.0,Liverpool Street_diatance,2096.3388723390094,Victoria Park St Agnes Gate_diatance,1934.7503651137147,Blackfriars Pier_diatance,3324.07939605373,30630.0
"Haggerston Road, Haggerston",749,51.53932857,-0.074284675,118.0,Liverpool Street_diatance,2375.1886742676197,Victoria Park St Agnes Gate_diatance,1624.7813095816718,Tower Millennium Pier_diatance,3578.75573082158,13188.0
"Culvert Road, Battersea",750,51.4710956,-0.157850096,27.0,Clapham Junction_diatance,1139.3135502153145,Battersea Park Sun Gate_diatance,572.5476378501643,Cadogan Pier_diatance,1432.3783666528843,15596.0
"Newton Street, Covent Garden",751,51.51612862,-0.120909408,10.0,Charing Cross_diatance,971.3609103848987,Lincoln's Inn Fields West_distance,205.4527438803282,Embankment Pier_diatance,1017.9979819665883,14982.0
"London Street, Paddington",752,51.515117,-0.17371276,0.0,Paddington_diatance,311.8650638656194,Hyde Park Victoria Gate_diatance,373.68102806084113,Cadogan Pier_diatance,3625.512282536643,6897.0
"Grenfell Road, Avondale",754,51.5129006,-0.214762686,57.0,Paddington_diatance,2661.296181752671,Holland Park Abbotsbury Gate_diatance,1499.1555162983027,Cadogan Pier_diatance,4732.888256291905,15035.0
"The Vale, Chelsea",755,51.48512191,-0.174971902,33.0,Clapham Junction_diatance,2326.779522103459,Battersea Park Albert Gate_diatance,913.4253677703127,Cadogan Pier_diatance,647.8296464833603,14445.0
"Prince of Wales Drive, Battersea Park",756,51.47515398,-0.159169801,156.0,Clapham Junction_diatance,1422.7685736979797,Battersea Park Sun Gate_diatance,286.6644343113183,Cadogan Pier_diatance,988.8338849574835,3155.0
"Harcourt Terrace, West Brompton",757,51.48795853,-0.187404506,112.0,Clapham Junction_diatance,2874.9826466619393,Kensington Gardens Palace Gate_diatance,1562.8411361826588,Cadogan Pier_diatance,1564.123907631074,15374.0
"Westbourne Park Road, Portobello",758,51.51787005,-0.201005397,44.0,Paddington_diatance,1670.1430426405084,Kensington Gardens Black Lion Gate_diatance,1257.253370409642,Cadogan Pier_diatance,4574.483826789144,22431.0
"Broadley Terrace, Marylebone",759,51.52456169,-0.165668686,17.0,Marylebone_diatance,245.978569308255,The Regent's Park Hanover Gate_distance,427.04803582323467,Embankment Pier_diatance,3637.8001700748805,20491.0
"Humbolt Road, Fulham",761,51.48321729,-0.211860644,51.0,Clapham Junction_diatance,3558.629967707582,Holland Park Abbotsbury Gate_diatance,2000.92376749382,Putney Pier_diatance,1782.3521888880452,14289.0
"Storey's Gate, Westminster",762,51.50070305,-0.129698963,142.0,Charing Cross_diatance,883.0778328392389,St. James's Park Storey's Gate_distance,97.22907610257707,Westminster Pier_diatance,468.1632113509744,3982.0
"Mile End Park Leisure Centre, Mile End",763,51.52059714,-0.032566533,67.0,Stratford_diatance,3081.1318799388323,Mile End Park Stadium_diatance,148.1750636120556,Canary Wharf Pier_diatance,1732.294111266774,10078.0
"St. John's Road, Clapham Junction",764,51.46239255,-0.16829214,42.0,Clapham Junction_diatance,263.00999273131885,Battersea Park Sun Gate_diatance,1440.501358919746,Plantation Wharf Pier_diatance,1110.3270072494654,8612.0
"Ranelagh Gardens, Fulham",765,51.46760141,-0.20682737,54.0,Clapham Junction_diatance,2555.245423937903,Battersea Park Sun Gate_diatance,3124.310921489954,Putney Pier_diatance,594.9865760135856,4103.0
"Ram Street, Wandsworth",766,51.45752945,-0.192165613,65.0,Clapham Junction_diatance,1696.5856729201546,Battersea Park Sun Gate_diatance,2785.4837550112366,Wandsworth Riverside Quarter Pier_diatance,828.0281383136546,6935.0
"Santos Road, Wandsworth",767,51.45705988,-0.200806304,22.0,Clapham Junction_diatance,2265.6021000402475,Battersea Park Sun Gate_diatance,3273.582939439131,Wandsworth Riverside Quarter Pier_diatance,739.6452931420076,9364.0
"Clapham Common North Side, Clapham Common",768,51.46134382,-0.159322467,140.0,Clapham Junction_diatance,832.9639228163774,Battersea Park Sun Gate_diatance,1539.7882627020163,Plantation Wharf Pier_diatance,1724.4425147452905,23544.0
"Sandilands Road, Walham Green",769,51.473611,-0.191803,40.0,Clapham Junction_diatance,1807.6254593241863,Battersea Park Albert Gate_diatance,1954.6579788071012,Chelsea Harbour Pier_diatance,836.8813555637123,18804.0
"Gwendwr Road, West Kensington",770,51.491026,-0.209121,61.0,Paddington_diatance,3657.800726074079,Holland Park Abbotsbury Gate_diatance,1112.260066032282,Putney Pier_diatance,2669.371006111589,20424.0
"Rifle Place, Avondale",771,51.509224,-0.216016,36.0,Paddington_diatance,2844.9937586980036,Holland Park Abbotsbury Gate_diatance,1196.0184626632217,Cadogan Pier_diatance,4519.246568137112,11353.0
"Binfield Road, Stockwell",772,51.47250956,-0.122831913,91.0,Vauxhall_diatance,1488.9564594484293,Battersea Park Rosery Gate_diatance,1922.506545839067,St. George Wharf_diatance,1565.393967201487,17647.0
"Tallis Street, Temple",773,51.511891,-0.107349,8.0,Blackfriars_diatance,302.6966917088719,Lincoln's Inn Fields South_distance,740.5287835202232,Blackfriars Pier_diatance,465.2668424658871,2733.0
"Hurlingham Park, Parsons Green",774,51.470131,-0.20464,45.0,Clapham Junction_diatance,2462.618830151455,Battersea Park Sun Gate_diatance,2913.5085314485273,Putney Pier_diatance,807.7291028439757,4103.0
"Little Brook Green, Brook Green",775,51.496664,-0.223868,20.0,Paddington_diatance,3966.16595924489,Holland Park Abbotsbury Gate_diatance,1358.853310551742,Putney Pier_diatance,3312.7865080168117,7586.0
"Abyssinia Close, Clapham Junction",776,51.460333,-0.167029,53.0,Clapham Junction_diatance,505.82855478860745,Battersea Park Sun Gate_diatance,1647.7532260236283,Plantation Wharf Pier_diatance,1304.7025858651336,21968.0
"Limburg Road, Clapham Junction",777,51.4619230679,-0.165297856693,38.0,Clapham Junction_diatance,442.651878623562,Battersea Park Sun Gate_diatance,1457.151217349098,Plantation Wharf Pier_diatance,1319.110626415041,21968.0
"Houndsditch, Aldgate",779,51.514449,-0.077178979,21.0,Fenchurch Street_diatance,347.7953022229061,Lincoln's Inn Fields South_distance,2702.618970942979,Tower Millennium Pier_diatance,806.8017475107887,11503.0
"Imperial Wharf Station, Sands End",780,51.474665,-0.18316517,125.0,Clapham Junction_diatance,1448.0814757800667,Battersea Park Albert Gate_diatance,1355.2745100506984,Chelsea Harbour Pier_diatance,246.55425405982413,9256.0
"Victoria & Albert Museum, South Kensington",781,51.495898,-0.173009,22.0,Victoria_diatance,1954.3604040369935,Hyde Park Alexandra Gate_diatance,673.0576232997876,Cadogan Pier_diatance,1523.6680807816872,8106.0
"Halford Road, West Kensington",782,51.483911,-0.19760944,48.0,Clapham Junction_diatance,2878.2626093797785,Holland Park Ilchester Gate_diatance,1910.7874794137686,Chelsea Harbour Pier_diatance,1652.7257282641242,12829.0
"Monier Road, Hackney Wick",783,51.5403115,-0.021630359,83.0,Stratford International_diatance,1024.0653831623836,Queen Elizabeth Olympic Park Bassett_diatance,235.2903154504575,Canary Wharf Pier_diatance,3935.405539455266,7273.0
"East Village, Queen Elizabeth Olympic Park",784,51.546326,-0.00993526,375.0,Stratford International_diatance,189.9710835923347,Queen Elizabeth Olympic Park Blossom_diatance,369.01120155502537,Canary Wharf Pier_diatance,4755.016597146524,10953.0
"Aquatic Centre, Queen Elizabeth Olympic Park",785,51.54094,-0.010510565,1782.0,Stratford International_diatance,447.1027864235714,Queen Elizabeth Olympic Park Aquatic Centre_diatance,45.57441878286543,Canary Wharf Pier_diatance,4170.048520170231,10953.0
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",786,51.549369,-0.015717614,301.0,Stratford International_diatance,702.5611633082773,Queen Elizabeth Olympic Park Blossom_diatance,313.22088869399226,Canary Wharf Pier_diatance,4993.720433601834,10953.0
"Timber Lodge, Queen Elizabeth Olympic Park",787,51.546805,-0.01469126,307.0,Stratford International_diatance,470.47857114531257,Queen Elizabeth Olympic Park Blossom_diatance,47.28429751514846,Canary Wharf Pier_diatance,4727.708379756256,10953.0
"Copper Box Arena, Queen Elizabeth Olympic Park",788,51.544909,-0.0205426,0.0,Stratford International_diatance,819.0329737902208,Queen Elizabeth Olympic Park Copper_diatance,122.22227476416155,Canary Wharf Pier_diatance,4452.035098978581,5685.0
"Podium, Queen Elizabeth Olympic Park",789,51.538718,-0.011889482,500.0,Stratford_diatance,656.302688676382,Queen Elizabeth Olympic Park Thornton Bridge_diatance,58.73590818547781,Canary Wharf Pier_diatance,3905.726006786294,8205.0
"Stratford Station, Stratford",790,51.541793,-0.00481,136.0,Stratford_diatance,77.45772935061075,Queen Elizabeth Olympic Park Aquatic Centre_diatance,449.01543443127736,Canary Wharf Pier_diatance,4393.61586579614,10953.0
"Blackfriars Road, Southwark",792,51.505461,-0.10454093,20.0,Waterloo East_diatance,413.45345008620905,Geraldine Mary Harmsworth Park North_diatance,964.2095149967824,Blackfriars Pier_diatance,625.3068822685436,9469.0
"Cromer Street, Bloomsbury",793,51.528279,-0.11955857,40.0,Kings Cross_diatance,526.2716517031348,Lincoln's Inn Fields West_distance,1376.9807983971232,Blackfriars Pier_diatance,2348.352128053747,33409.0
"Victoria Rise, Clapham Common",794,51.461376,-0.14780467,61.0,Clapham Junction_diatance,1594.268602355337,Battersea Park Sun Gate_diatance,1853.6620747751824,Plantation Wharf Pier_diatance,2482.7966971730707,11442.0
"Euston Square Gardens, Euston",795,51.527068,-0.13186102,13.0,Euston_diatance,257.4090717409037,The Regent's Park Chester Gate_distance,976.373095403589,Embankment Pier_diatance,2349.678312880661,6943.0
"Coram Street, Bloomsbury",796,51.524,-0.12640984,41.0,Euston_diatance,765.7481857859439,Lincoln's Inn Fields West_distance,1070.598504891926,Embankment Pier_diatance,1925.1092701658567,17263.0
"Ossulston Street, Somers Town",797,51.5293,-0.12827903,29.0,St Pancras_diatance,277.93354578828774,The Regent's Park Chester Gate_distance,1235.0944162691242,Embankment Pier_diatance,2528.218736288887,13495.0
"Birkenhead Street, King's Cross",798,51.5301998755,-0.122299440803,35.0,Kings Cross_diatance,254.24405810857075,Lincoln's Inn Fields West_distance,1614.3136243310375,Embankment Pier_diatance,2583.0817622721556,20725.0
"Kings Gate House, Westminster",799,51.4976984561,-0.137598896295,31.0,Victoria_diatance,513.2408777711636,St. James's Park Buckingham Gate_distance,315.58770671149483,Westminster Pier_diatance,1096.8325493836878,3982.0
"Sopwith Way, Battersea Park",800,51.4811219398,-0.149035374873,43.0,Victoria_diatance,1745.885381065353,Battersea Park Sopwith Way_diatance,39.62848130332527,Battersea Power Station Pier_diatance,377.5764786665429,7298.0
"Lavington Street, Bankside",801,51.5052241745,-0.0980318118664,31.0,Cannon Street_diatance,719.3789299013011,Geraldine Mary Harmsworth Park North_diatance,1155.9215034146516,Bankside Pier_diatance,403.52887058525823,13123.0
"Albert Square, Stockwell",802,51.4765900593,-0.118256789081,76.0,Vauxhall_diatance,1084.0031651498396,Battersea Park Rosery Gate_diatance,2142.7386926561,St. George Wharf_diatance,1248.196969326395,24047.0
"Southwark Street, Bankside",803,51.5054099403,-0.0983410884509,13.0,Cannon Street_diatance,718.4930681628799,Geraldine Mary Harmsworth Park North_diatance,1158.8124080804726,Bankside Pier_diatance,388.69688029492,13123.0
"Good's Way, King's Cross",804,51.5346677396,-0.125078652873,74.0,Kings Cross_diatance,280.5731538897825,The Regent's Park Chester Gate_distance,1639.2595479394722,Embankment Pier_diatance,3089.893396640344,6945.0
"The Metropolitan, Portobello",805,51.520509,-0.20080483,52.0,Paddington_diatance,1696.9011966906296,Kensington Gardens Black Lion Gate_diatance,1465.6912445128664,Cadogan Pier_diatance,4819.922585320864,26154.0
"Handyside Street, King's Cross",806,51.5372405623,-0.124807385707,91.0,Kings Cross_diatance,548.2509105219754,The Regent's Park Chester Gate_distance,1807.8440161231645,Embankment Pier_diatance,3373.6683448654326,6945.0
"Bevington Road West, North Kensington",807,51.5212,-0.208888173,122.0,Paddington_diatance,2259.7713847296486,Kensington Gardens Black Lion Gate_diatance,1910.922359065056,Cadogan Pier_diatance,5182.82050212787,14391.0
"Gauden Road, Clapham",808,51.464995,-0.13090885,0.0,Vauxhall_diatance,2389.79156885374,Battersea Park Rosery Gate_diatance,1926.0726260227573,Battersea Power Station Pier_diatance,2347.911389655829,11252.0
"Lincoln's Inn Fields, Holborn",809,51.5162778834,-0.118272991635,11.0,Charing Cross_diatance,1031.6336017640992,Lincoln's Inn Fields West_distance,43.90115303833566,Festival Pier_diatance,1032.0573380882909,5611.0
"Tate Modern, Bankside",810,51.5067252868,-0.0988072461627,57.0,Blackfriars_diatance,614.8227155252179,Geraldine Mary Harmsworth Park North_diatance,1260.1180347828638,Bankside Pier_diatance,266.6290466846911,9531.0
"Westferry Circus, Canary Wharf",811,51.5057030357,-0.0277727426235,131.0,Fenchurch Street_diatance,3553.7791739799654,Mile End Park Pavilion_diatance,1181.1920955771539,Canary Wharf Pier_diatance,88.60592979370588,4318.0
"Here East North, Queen Elizabeth Olympic Park",812,51.5487311915,-0.0226065549321,91.0,Stratford International_diatance,1056.3208903750276,Queen Elizabeth Olympic Park Here East North_diatance,47.179772420952546,Canary Wharf Pier_diatance,4859.266971414042,2455.0
"New Spring Gardens Walk, Vauxhall",813,51.4878074485,-0.122759625866,13.0,Vauxhall_diatance,212.32134837616948,Geraldine Mary Harmsworth Park West_diatance,1198.5155391719586,St. George Wharf_diatance,353.0702866560716,11597.0
"Clapham Road, Lingham Street, Stockwell",814,51.4714330677,-0.123670735702,39.0,Vauxhall_diatance,1609.5344905349282,Battersea Park Rosery Gate_diatance,1910.7826545049945,St. George Wharf_diatance,1673.3284960365768,17647.0
"Lambeth Palace Road, Waterloo",815,51.5000891978,-0.116628700672,145.0,Waterloo_diatance,410.3730363546232,Geraldine Mary Harmsworth Park North_diatance,645.8769803676739,London Eye - Waterloo Pier_diatance,457.4062564774115,8461.0
"Here East South, Queen Elizabeth Olympic Park",816,51.5465327935,-0.0205975904647,34.0,Stratford International_diatance,844.991944748479,Queen Elizabeth Olympic Park Here East South_diatance,112.55145601072968,Canary Wharf Pier_diatance,4630.703152677534,5685.0
"Riverlight South, Nine Elms",817,51.4813354746,-0.138212295869,65.0,Vauxhall_diatance,1175.524085818005,Battersea Park Sopwith Way_diatance,771.7959782941198,Battersea Power Station Pier_diatance,607.7034997001618,4849.0
"Westminster Pier, Westminster",818,51.501513,-0.12382322,281.0,Charing Cross_diatance,667.6032875221618,St. James's Park Storey's Gate_distance,478.24236936970544,Westminster Pier_diatance,53.30495500443708,6973.0
"Belvedere Road 2, South Bank",819,51.50621,-0.114842,103.0,Waterloo_diatance,364.01211295366886,Lincoln's Inn Fields South_distance,1053.2524157026778,Festival Pier_diatance,222.61337819844957,6252.0
"Victory Place, Walworth",820,51.492807,-0.091938,85.0,London Bridge_diatance,1467.5867054594175,Geraldine Mary Harmsworth Park East_diatance,1040.4118729917216,London Bridge City Pier_diatance,1649.402602017564,15196.0
"Battersea Power Station, Battersea Park",821,51.4835074867,-0.147714557371,241.0,Victoria_diatance,1469.7392616367244,Battersea Park Sopwith Way_diatance,258.79834830734154,Battersea Power Station Pier_diatance,130.80868700974676,6932.0
"Allington Street, Victoria",826,51.496863,-0.1429434,97.0,Victoria_diatance,131.80906718451052,St. James's Park Buckingham Gate_distance,509.64802215954694,Millbank Millennium Pier_diatance,1383.9809803718506,3982.0
"Cranmer Road, Stockwell",827,51.479601,-0.11147178,85.0,Vauxhall_diatance,1056.8084453541228,Geraldine Mary Harmsworth Park West_diatance,1776.6026951604802,St. George Wharf_diatance,1323.8542724685847,11337.0
"Normandy Road, Stockwell",828,51.473874,-0.11258096,106.0,Vauxhall_diatance,1516.1937225437969,Geraldine Mary Harmsworth Park West_diatance,2416.0368625902415,St. George Wharf_diatance,1716.6846332320022,18068.0
"Wynne Road, Stockwell",829,51.469217,-0.11268674,26.0,Vauxhall_diatance,1985.3362664251347,Battersea Park Rosery Gate_diatance,2708.462644584588,St. George Wharf_diatance,2152.465899049855,21925.0
"Sidney Road, Stockwell",830,51.469202,-0.11902256,86.0,Vauxhall_diatance,1876.0505270831814,Battersea Park Rosery Gate_diatance,2306.0964567253,St. George Wharf_diatance,1986.5249257807022,17606.0
"St John's Crescent, Brixton",831,51.466232,-0.11317995,87.0,Vauxhall_diatance,2288.243945636196,Battersea Park Rosery Gate_diatance,2816.1177264436437,St. George Wharf_diatance,2436.7243544990706,9585.0
"Ferndale Road, Brixton",832,51.464019,-0.11578197,103.0,Vauxhall_diatance,2482.4978697790866,Battersea Park Rosery Gate_diatance,2788.5811204554066,St. George Wharf_diatance,2603.505525977706,13060.0
"Saltoun Road, Brixton",833,51.460232,-0.11537509,239.0,Vauxhall_diatance,2901.3470076382555,Battersea Park Rosery Gate_diatance,3066.4323246509693,St. George Wharf_diatance,3014.821420696043,18552.0
"Gas Holders, Battersea Park",834,51.477966,-0.14785703,87.0,Vauxhall_diatance,1940.3774357810303,Battersea Park Rosery Gate_diatance,87.41584761472201,Battersea Power Station Pier_diatance,675.1187491365246,6932.0
"Farringdon Street, Holborn",835,51.516785,-0.10494775,23.0,Blackfriars_diatance,592.0905115661404,Lincoln's Inn Fields South_distance,788.0543286110467,Blackfriars Pier_diatance,739.4368578594025,2733.0
"York Way, Kings Cross",836,51.541596,-0.12544145,63.0,Kings Cross_diatance,1033.2195483666953,The Regent's Park St. Mark's Gate_distance,1937.9574540068243,Blackfriars Pier_diatance,3838.786009162223,23381.0
"Fore Street Avenue, Guildhall",838,51.518093,-0.0914017,15.0,Liverpool Street_diatance,659.0038558278285,Lincoln's Inn Fields South_distance,1736.5646827561457,Blackfriars Pier_diatance,1061.3932381029906,7347.0
"Sea Containers, South Bank",839,51.508033,-0.10682363,88.0,Blackfriars_diatance,476.80084941196344,Lincoln's Inn Fields South_distance,1066.016161286549,Blackfriars Pier_diatance,498.31114571623704,9469.0
"George Row, Bermondsey",840,51.498585,-0.068981764,106.0,London Bridge_diatance,1342.4711517639162,Geraldine Mary Harmsworth Park East_diatance,2581.5358868382023,Tower Bridge Quay_diatance,879.3313801906174,16437.0
"Tower Wharf, Bermondsey",841,51.500845,-0.074704305,68.0,London Bridge_diatance,873.579867758571,Geraldine Mary Harmsworth Park East_diatance,2234.7569437926513,Tower Bridge Quay_diatance,576.0069736734757,40648.0
"Temple Gardens, Temple",842,51.510981,-0.10832249,27.0,Blackfriars_diatance,374.70980887672266,Lincoln's Inn Fields South_distance,751.819099298982,Blackfriars Pier_diatance,512.2210636489507,2733.0
