name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"Aldersgate Street, Barbican",95,51.5208417,-0.097340162,45.0,Blackfriars_diatance,1100.0,Lincoln's Inn Fields South_distance,1426.0,Blackfriars Pier_diatance,1164.0,13475.0,-0.2028176288972594,0.05954560255961279,0.07339747272055899,-0.13929257130319384,0.020970711688425177,0.10248616619985486
"Falkirk Street, Hoxton",96,51.53095071,-0.078505384,36.0,Liverpool Street_diatance,1404.0,Victoria Park St Agnes Gate_diatance,1980.0,Tower Millennium Pier_diatance,2633.0,13333.0,-0.11745915168667638,0.18252813173160076,0.06520185278640618,-0.08939854939525428,-0.015468177192809494,0.09449792486768106
"Gloucester Road (North), Kensington",97,51.49792478,-0.183834706,32.0,Paddington_diatance,2186.0,Kensington Gardens Palace Gate_diatance,441.0,Cadogan Pier_diatance,2068.0,11047.0,-0.011821076274133705,-0.09357304558954664,-0.35778538909221375,-0.015848562850716806,-0.27985245254996044,0.1917097670950068
"Hampstead Road, Euston",98,51.52554222,-0.138231303,48.0,Euston_diatance,436.0,The Regent's Park St. Andrew's Gate_distance,533.0,Embankment Pier_diatance,2372.0,4780.0,-0.21288318250957106,-0.005897054012433225,-0.2957709254284511,0.06956787908702275,-0.14687770086220983,0.17118893069905983
"Old Quebec Street, Marylebone",99,51.51457763,-0.158264483,90.0,Marylebone_diatance,1003.0,Hyde Park Marble Arch_diatance,274.0,Embankment Pier_diatance,2692.0,13849.0,-0.6365495688460276,0.1173056067723158,-1.1620407571387936,0.0028047886595293403,-0.2167817228816383,0.1751097593889885
"Albert Embankment, Vauxhall",100,51.49043573,-0.122806861,53.0,Vauxhall_diatance,504.0,Geraldine Mary Harmsworth Park West_diatance,1011.0,Millbank Millennium Pier_diatance,198.0,11597.0,-0.08693195018045118,-0.02003011474903315,-0.07095454995769425,-0.017184277000794217,-0.06818788908704512,0.12920651402245753
"Queen Street 1, Bank",101,51.51155322,-0.0929401,31.0,Cannon Street_diatance,202.0,Lincoln's Inn Fields South_distance,1672.0,Bankside Pier_diatance,409.0,1021.0,-0.20917012177319236,0.08203088002343516,0.08087906172479752,-0.19329777196471098,0.03372966473385189,0.10296787405890498
"Jewry Street, Aldgate",102,51.51340693,-0.076793375,23.0,Fenchurch Street_diatance,246.0,Lincoln's Inn Fields South_distance,2737.0,Tower Millennium Pier_diatance,697.0,1021.0,-0.1224729711648554,0.17657033267270833,0.07134514171102149,-0.14041592322119903,0.0003931270364711071,0.08792697706507115
"Vicarage Gate, Kensington",103,51.50472376,-0.192538767,31.0,Paddington_diatance,1751.0,Kensington Gardens Studio Gate_diatance,299.0,Cadogan Pier_diatance,3034.0,8796.0,0.03865100512939875,-0.08742054647240559,-0.26966359504586473,-0.04516675022317114,-0.24000911454297044,0.18796194712206066
"Crosswall, Tower",104,51.51159481,-0.077121322,67.0,Fenchurch Street_diatance,84.0,Geraldine Mary Harmsworth Park East_diatance,2647.0,Tower Millennium Pier_diatance,496.0,1021.0,-0.12641403045641894,0.17521488434823437,0.07330542911090654,-0.14837630417147266,0.003074977349387964,0.08688343882291691
"Westbourne Grove, Bayswater",105,51.51552971,-0.190240716,34.0,Paddington_diatance,939.0,Kensington Gardens Black Lion Gate_diatance,626.0,Cadogan Pier_diatance,3994.0,22058.0,-0.029616418070458984,-0.06451377168121546,-0.3816890096285343,-0.04628548143629356,-0.2449863730757376,0.1869555437952584
"Woodstock Street, Mayfair",106,51.51410514,-0.147301667,26.0,Marylebone_diatance,1477.0,Hyde Park Marble Arch_diatance,818.0,Embankment Pier_diatance,1964.0,2938.0,-0.44506668667690363,0.06489770853917201,-0.827404880606421,0.02861786527027757,-0.18146374755901956,0.16948408405021334
"Finsbury Leisure Centre, St. Luke's",107,51.52600832,-0.096317627,32.0,Liverpool Street_diatance,1301.0,Lincoln's Inn Fields South_distance,1794.0,Blackfriars Pier_diatance,1741.0,19126.0,-0.18862843664939558,0.07575978223505686,0.074181423970923,-0.11142484438224516,0.011290647258278077,0.08574572844832133
"Abbey Orchard Street, Westminster",108,51.49812559,-0.132102166,35.0,Victoria_diatance,895.0,St. James's Park Queen Anne's Gate_distance,333.0,Westminster Pier_diatance,739.0,24957.0,-0.1446128175940367,-0.095655924468985,-0.3044409874343519,0.09220265708769215,-0.08998298116380474,0.14435208776537745
"Soho Square , Soho",109,51.51563144,-0.132328837,114.0,Charing Cross_diatance,1107.0,Lincoln's Inn Fields West_distance,995.0,Embankment Pier_diatance,1227.0,10317.0,-0.27131685864493293,-0.12143175610746684,-0.2845575188412606,0.052747510044720024,-0.10286684548470894,0.15606769248707292
"Wellington Road, St. John's Wood",110,51.53304322,-0.172528678,24.0,Marylebone_diatance,1287.0,The Regent's Park Hanover Gate_distance,702.0,Embankment Pier_diatance,4577.0,12418.0,-0.460245561053143,0.08931366269581276,-0.8371283315131415,0.04695556726511428,-0.22765365979494903,0.18320374378294024
"Park Lane , Hyde Park",111,51.5100172,-0.157275636,650.0,Marylebone_diatance,1508.0,Hyde Park Park Lane_diatance,111.0,Embankment Pier_diatance,2510.0,891.0,-0.667117157885957,0.11537789899723198,-1.2277476804505487,-0.00991156795867972,-0.2096508400300417,0.171839936243138
"Stonecutter Street, Holborn",112,51.51580998,-0.105270275,13.0,Blackfriars_diatance,494.0,Lincoln's Inn Fields South_distance,756.0,Blackfriars Pier_diatance,650.0,2733.0,-0.24617858139703486,-0.021588258404258685,0.04853655186937762,-0.15233573903447334,0.021149260724506,0.14076667007596477
"Gloucester Road (Central), South Kensington",113,51.49646288,-0.183289032,33.0,Paddington_diatance,2337.0,Kensington Gardens Palace Gate_diatance,606.0,Cadogan Pier_diatance,1915.0,19558.0,-0.00990965563883292,-0.09593629534033139,-0.3525699905102708,-0.008377710802362628,-0.2830655322439578,0.19232873374559165
"Park Road (Baker Street), The Regent's Park",114,51.52451738,-0.158963647,184.0,Marylebone_diatance,321.0,The Regent's Park Clarence Gate_distance,57.0,Embankment Pier_diatance,3253.0,3413.0,-0.48641379543425906,0.10294935370691743,-0.8996303442935056,0.03383237319396707,-0.2217051259999576,0.18042130750729674
"Braham Street, Aldgate",115,51.51423368,-0.073537654,43.0,Fenchurch Street_diatance,456.0,Mile End Park Football Pitch_diatance,2728.0,Tower Millennium Pier_diatance,858.0,23872.0,-0.11556388746545156,0.17558908983154806,0.06858271165400673,-0.12424596572574391,-0.004196292486006845,0.08281285225626288
"Little Argyll Street, West End",116,51.51449962,-0.141423695,123.0,Charing Cross_diatance,1488.0,Green Park Devonshire Gates_diatance,1010.0,Embankment Pier_diatance,1622.0,2938.0,-0.3338047525174721,-0.01564004695439905,-0.5730093627716077,0.06363804735904861,-0.1548466566904762,0.16624040707413826
"Lollard Street, Vauxhall",117,51.49288067,-0.114934001,48.0,Vauxhall_diatance,952.0,Geraldine Mary Harmsworth Park West_diatance,416.0,Millbank Millennium Pier_diatance,687.0,12443.0,-0.21747345936675755,0.02893668728843043,0.008955072023386464,-0.20677054826381117,-0.03210586588758954,0.11725164659018043
"Rochester Row, Westminster",118,51.49582705,-0.13547809,28.0,Victoria_diatance,651.0,St. James's Park Buckingham Gate_distance,557.0,Millbank Millennium Pier_diatance,872.0,15046.0,-0.09945840057474899,-0.07228563858619305,-0.38527684614033625,0.14778196297355378,-0.09383632126879142,0.14566281469963333
"Bath Street, St. Luke's",119,51.52589324,-0.090847761,40.0,Liverpool Street_diatance,1029.0,Lincoln's Inn Fields South_distance,2091.0,Blackfriars Pier_diatance,1836.0,7965.0,-0.16950045665848062,0.11669556366149761,0.0800681579865198,-0.11647338432730144,0.007830095494948978,0.07653512079856498
"The Guildhall, Guildhall",120,51.51573534,-0.093080779,8.0,Cannon Street_diatance,640.0,Lincoln's Inn Fields South_distance,1599.0,Blackfriars Pier_diatance,787.0,7347.0,-0.20046577168960358,0.08735259835748965,0.0821856702687175,-0.17176475784624562,0.028547999480229194,0.09698798854801928
"Baker Street, Marylebone",121,51.51891348,-0.156166631,25.0,Marylebone_diatance,664.0,The Regent's Park Clarence Gate_distance,663.0,Embankment Pier_diatance,2752.0,7737.0,-0.5394204638671808,0.10635932874452239,-0.9924087480555356,0.02142261647635233,-0.21599084808421926,0.17715963812875193
"Norton Folgate, Liverpool Street",122,51.52111369,-0.078869751,21.0,Liverpool Street_diatance,358.0,Victoria Park Bonner Gate_diatance,2502.0,Tower Millennium Pier_diatance,1539.0,1021.0,-0.12183392383108126,0.17959149523458107,0.07025392081138467,-0.1231938778962623,-0.00454622149317336,0.09135992866211677
"St. John Street, Finsbury",123,51.52836014,-0.104724625,19.0,Kings Cross_diatance,1361.0,Lincoln's Inn Fields South_distance,1621.0,Blackfriars Pier_diatance,1990.0,20244.0,-0.20165673343219745,0.023114138723579668,0.050923795655592324,-0.07958977780162559,0.0009529470925006,0.09951893547663541
"Eaton Square, Belgravia",124,51.49654462,-0.150905245,17.0,Victoria_diatance,423.0,Green Park Wellington Arch_diatance,682.0,Battersea Power Station Pier_diatance,1445.0,7876.0,-0.438872718256306,0.0076208965109250005,-0.9905011290702972,0.07614907363302686,-0.14901723371077466,0.1589905476276339
"Borough High Street, The Borough",125,51.50069491,-0.094524319,49.0,London Bridge_diatance,829.0,Geraldine Mary Harmsworth Park East_diatance,952.0,Bankside Pier_diatance,912.0,10448.0,-0.23750505676595138,0.07246987979266473,0.0721744869337526,-0.24954505140589456,0.0380968075164269,0.10926841479309055
"Museum of London, Barbican",126,51.51782144,-0.096496865,17.0,Blackfriars_diatance,825.0,Lincoln's Inn Fields South_distance,1384.0,Blackfriars Pier_diatance,858.0,13475.0,-0.20843417439589101,0.06333662196134293,0.07649681772834382,-0.15956463970622334,0.026717551035782203,0.10485121391317345
"Wood Street, Guildhall",127,51.51700801,-0.09388536,8.0,Cannon Street_diatance,790.0,Lincoln's Inn Fields South_distance,1551.0,Blackfriars Pier_diatance,862.0,7347.0,-0.2008803202981026,0.08392078288928659,0.08159479148152374,-0.16560765149819873,0.027273288237945784,0.09699606280448118
"Emperor's Gate, South Kensington",128,51.49536226,-0.185296516,45.0,Paddington_diatance,2486.0,Kensington Gardens Palace Gate_diatance,728.0,Cadogan Pier_diatance,1913.0,31068.0,0.013576768678253293,-0.09429665367593014,-0.29751267763468964,-0.008659651597842426,-0.27072574544902106,0.19253971250008867
"Golden Square, Soho",129,51.5118973,-0.137043852,47.0,Charing Cross_diatance,1082.0,St. James's Park Waterloo Place Gate_distance,808.0,Embankment Pier_diatance,1217.0,2938.0,-0.3233022933178437,-0.09453159750047384,-0.47928065382565765,0.07135582130170882,-0.12275598644282983,0.15853772987890802
"Tower Gardens , Tower",130,51.50950627,-0.075459482,226.0,Fenchurch Street_diatance,288.0,Geraldine Mary Harmsworth Park East_diatance,2594.0,Tower Millennium Pier_diatance,344.0,7364.0,-0.12350098796074314,0.1743354654932952,0.07233611332089146,-0.14734019200729892,0.00244084717535725,0.08501813998703284
"Eversholt Street , Camden Town",131,51.53300545,-0.136792671,37.0,Euston_diatance,504.0,The Regent's Park Chester Gate_distance,867.0,Embankment Pier_diatance,3085.0,22264.0,-0.16275516194518766,0.029955720111195735,-0.1995944455783659,0.0646485640505171,-0.13266414266572285,0.17045382857316113
"Bethnal Green Road, Shoreditch",132,51.52364804,-0.074754872,97.0,Liverpool Street_diatance,756.0,Victoria Park Bonner Gate_diatance,2110.0,Tower Millennium Pier_diatance,1843.0,14523.0,-0.1123387820288222,0.17830519106358292,0.06377168004873218,-0.09968351635384731,-0.011918678535631949,0.08655003823517186
"Derry Street, Kensington",133,51.50136494,-0.191462381,38.0,Paddington_diatance,2019.0,Kensington Gardens Studio Gate_diatance,377.0,Cadogan Pier_diatance,2695.0,9925.0,0.03740141773494558,-0.0881959999852595,-0.25999258267864345,-0.037202192414668954,-0.24291748166723753,0.1888984170002867
"Wapping High Street, Wapping",134,51.504904,-0.06797,73.0,Fenchurch Street_diatance,1016.0,Mile End Park Football Pitch_diatance,2751.0,Tower Bridge Quay_diatance,402.0,7364.0,-0.11047334254411478,0.15884181320780236,0.06664452828388065,-0.1216675048251894,-0.006991767588413153,0.06485585248644575
"Clerkenwell Green, Clerkenwell",135,51.52326004,-0.104708922,51.0,Blackfriars_diatance,1302.0,Lincoln's Inn Fields South_distance,1161.0,Blackfriars Pier_diatance,1429.0,10379.0,-0.21897646123937464,0.003979788436544364,0.05240807579243063,-0.10951233038721266,0.010809197347806719,0.11975515734336442
"Queen Victoria Street, St. Paul's",136,51.51196176,-0.097441687,23.0,Blackfriars_diatance,387.0,Lincoln's Inn Fields South_distance,1360.0,Blackfriars Pier_diatance,285.0,1021.0,-0.22587401427589981,0.05062641754078486,0.07306677968587748,-0.19496161570741588,0.034166124419795954,0.11771562981382386
"Green Street, Mayfair",138,51.51227622,-0.157436972,127.0,Marylebone_diatance,1264.0,Hyde Park Marble Arch_diatance,88.0,Embankment Pier_diatance,2567.0,9898.0,-0.6500123644244448,0.1168812546936101,-1.19194962725728,-0.00398393588657984,-0.21164260457144699,0.17340647134492637
"Lambeth Road, Vauxhall",139,51.49488108,-0.117974901,29.0,Waterloo_diatance,972.0,Geraldine Mary Harmsworth Park West_diatance,506.0,Millbank Millennium Pier_diatance,579.0,8461.0,-0.21588632519568857,-0.018984780278364012,-0.016305001761845902,-0.16056133704665482,-0.04269760046654992,0.12265362600750501
"Finsbury Square , Moorgate",140,51.52096262,-0.085634242,34.0,Liverpool Street_diatance,376.0,Lincoln's Inn Fields South_distance,2195.0,Bankside Pier_diatance,1560.0,7965.0,-0.15051496399466557,0.14486480911938057,0.07726945570259633,-0.13280546638279922,0.007231385871537363,0.08490340855875704
"Chapel Place, Marylebone",141,51.51530805,-0.147203711,34.0,Marylebone_diatance,1395.0,Hyde Park Marble Arch_diatance,870.0,Embankment Pier_diatance,2016.0,10022.0,-0.41960091975703434,0.059469334349685245,-0.7778621083251495,0.034025120053152405,-0.18387900662902662,0.1707244491465989
"West Cromwell Road, Earl's Court",142,51.49372451,-0.198286569,33.0,Paddington_diatance,2991.0,Holland Park Ilchester Gate_diatance,846.0,Cadogan Pier_diatance,2520.0,16405.0,0.033129638033474434,-0.06449759534964172,-0.1800683918866228,-0.025755352217785014,-0.20552960295279357,0.18128666310816846
"Pont Street, Knightsbridge",143,51.4968865,-0.161203828,70.0,Victoria_diatance,1136.0,Hyde Park Albert Gate_diatance,659.0,Cadogan Pier_diatance,1603.0,11095.0,-0.4380717158662498,0.04631479307079925,-0.98090343764742,0.03734298079572657,-0.2249716643446505,0.17013493346330366
"Kennington Cross, Kennington",144,51.48894022,-0.111435796,42.0,Vauxhall_diatance,863.0,Geraldine Mary Harmsworth Park West_diatance,739.0,Millbank Millennium Pier_diatance,971.0,17983.0,-0.1960092202733265,0.08227502968928867,0.02822913037313931,-0.2311308069923225,-0.024239765317573964,0.1067104074762408
"Ilchester Place, Kensington",145,51.50074359,-0.202759212,12.0,Paddington_diatance,2552.0,Holland Park Ilchester Gate_diatance,7.0,Cadogan Pier_diatance,3211.0,5099.0,0.044992145157995954,-0.06620394593010624,-0.18362468884674035,-0.040258510435557726,-0.20267837117427331,0.17817737509315543
"Vauxhall Bridge , Pimlico",146,51.48836528,-0.129361842,21.0,Vauxhall_diatance,525.0,St. James's Park Queen Anne's Gate_distance,1430.0,St. George Wharf_diatance,270.0,18587.0,0.023120697901121836,-0.04125040533548169,-0.1819411948307471,0.14961970060985516,-0.08293966530545754,0.1388161708566382
"Portugal Street, Holborn",147,51.51494305,-0.11614642,0.0,Charing Cross_diatance,957.0,Lincoln's Inn Fields South_distance,78.0,Festival Pier_diatance,890.0,2977.0,-0.27190438799215283,-0.10117125913259582,0.019810565381453482,-0.13240046016776164,-0.014248194053931093,0.1412821595070551
"Tachbrook Street, Victoria",148,51.49211134,-0.138364847,43.0,Victoria_diatance,669.0,St. James's Park Buckingham Gate_distance,931.0,Millbank Millennium Pier_diatance,947.0,36045.0,-0.025602843370059226,-0.05819691242209247,-0.423396628929768,0.22103753515501615,-0.09405328948015708,0.14696051205212163
"Kennington Road Post Office, Oval",149,51.48478899,-0.110683213,53.0,Vauxhall_diatance,855.0,Geraldine Mary Harmsworth Park West_diatance,1199.0,St. George Wharf_diatance,1160.0,13236.0,-0.166229664973808,0.10524987379604395,0.03124255722788338,-0.22055433417660275,-0.027118620084522527,0.09869755781991704
"Holy Trinity Brompton, Knightsbridge",150,51.49705603,-0.168917077,31.0,Victoria_diatance,1670.0,Hyde Park Alexandra Gate_diatance,660.0,Cadogan Pier_diatance,1591.0,7048.0,-0.28461472675625793,0.0011898742190985467,-0.7598312826546662,0.02531424923937665,-0.28443905742598125,0.1775160074248053
"Chepstow Villas, Notting Hill",151,51.51213691,-0.201554966,42.0,Paddington_diatance,1793.0,Kensington Gardens Black Lion Gate_diatance,978.0,Cadogan Pier_diatance,4068.0,11572.0,0.06087737918848136,-0.07626169929477512,-0.22101180459632044,-0.05824514503165224,-0.2164896803486788,0.18030322685394276
"Hampton Street, Walworth",152,51.49217002,-0.101536865,40.0,Waterloo East_diatance,1453.0,Geraldine Mary Harmsworth Park East_diatance,531.0,Millbank Millennium Pier_diatance,1604.0,46000.0,-0.23351150928672088,0.10119306011515669,0.05379514225273494,-0.28341133249960376,0.013824905096514645,0.11027761978110265
"Bayswater Road, Hyde Park",153,51.511933,-0.174411,250.0,Paddington_diatance,600.0,Kensington Gardens Marlborough Gate_diatance,116.0,Cadogan Pier_diatance,3283.0,14280.0,-0.40749732215278467,0.02885645924690284,-0.8781289282878816,0.003117811413913553,-0.26165524579580485,0.18219279893716347
"Waterloo Station 3, Waterloo",154,51.50379168,-0.11282408,45.0,Waterloo_diatance,81.0,Geraldine Mary Harmsworth Park North_diatance,794.0,Festival Pier_diatance,496.0,6252.0,-0.3056141906654543,-0.07354501974881053,0.0016295843162893555,-0.19631319708443756,-0.002604301078176761,0.14483046856897497
"Lexham Gardens, Kensington",155,51.49586666,-0.191933711,55.0,Paddington_diatance,2580.0,Kensington Gardens Palace Gate_diatance,853.0,Cadogan Pier_diatance,2288.0,21709.0,0.03732300315200214,-0.081174872614128,-0.22113085261794568,-0.02347540409688143,-0.23514314364473127,0.18833901921176296
