name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Ormonde Gate, Chelsea",747,51.48796408,-0.161765173,56.0,Victoria_diatance,1517.0,Battersea Park Albert Gate_diatance,964.0,Cadogan Pier_diatance,653.0,3956.0,0.0,0.0,-5.167664045524624,0.0,-3.179089591843146,0.1720845139583232
"Hertford Road, De Beauvoir Town",748,51.53727795,-0.079201849,53.0,Liverpool Street_diatance,2096.0,Victoria Park St Agnes Gate_diatance,1935.0,Blackfriars Pier_diatance,3324.0,30630.0,0.0,0.0,0.0,0.0,0.0,0.09728483815807437
"Haggerston Road, Haggerston",749,51.53932857,-0.074284675,80.0,Liverpool Street_diatance,2375.0,Victoria Park St Agnes Gate_diatance,1625.0,Tower Millennium Pier_diatance,3579.0,13188.0,0.0,0.0,0.0,0.0,0.0,0.06680696039079288
"Culvert Road, Battersea",750,51.4710956,-0.157850096,29.0,Clapham Junction_diatance,1139.0,Battersea Park Sun Gate_diatance,573.0,Cadogan Pier_diatance,1432.0,15596.0,0.0,0.0,-3.58418103786106,2.519430427240035,0.0,0.1656176690996511
"Newton Street, Covent Garden",751,51.51612862,-0.120909408,23.0,Charing Cross_diatance,971.0,Lincoln's Inn Fields West_distance,205.0,Embankment Pier_diatance,1018.0,14982.0,0.0,0.0,0.0,0.0,0.0,0.12520112241169717
"London Street, Paddington",752,51.515117,-0.17371276,0.0,Paddington_diatance,312.0,Hyde Park Victoria Gate_diatance,374.0,Cadogan Pier_diatance,3626.0,6897.0,-3.8520400955447007,0.0,-5.827273021529564,0.0,-3.087230712884974,0.18158381422099487
"Grenfell Road, Avondale",754,51.5129006,-0.214762686,20.0,Paddington_diatance,2661.0,Holland Park Abbotsbury Gate_diatance,1499.0,Cadogan Pier_diatance,4733.0,15035.0,0.0,0.0,-2.326464137263066,0.0,-2.283591957273819,0.1688408148098702
"The Vale, Chelsea",755,51.48512191,-0.174971902,32.0,Clapham Junction_diatance,2327.0,Battersea Park Albert Gate_diatance,913.0,Cadogan Pier_diatance,648.0,14445.0,0.0,0.0,-3.760075147365495,0.0,-3.6872474426660258,0.1871567427550278
"Prince of Wales Drive, Battersea Park",756,51.47515398,-0.159169801,90.0,Clapham Junction_diatance,1423.0,Battersea Park Sun Gate_diatance,287.0,Cadogan Pier_diatance,989.0,3155.0,0.0,0.0,-3.784936500777585,2.5738273369212217,-2.016706361735511,0.16829655849449512
"Harcourt Terrace, West Brompton",757,51.48795853,-0.187404506,75.0,Clapham Junction_diatance,2875.0,Kensington Gardens Palace Gate_diatance,1563.0,Cadogan Pier_diatance,1564.0,15374.0,0.0,0.0,-2.968778697113334,0.0,-2.8286330740702823,0.19126973664675187
"Westbourne Park Road, Portobello",758,51.51787005,-0.201005397,16.0,Paddington_diatance,1670.0,Kensington Gardens Black Lion Gate_diatance,1257.0,Cadogan Pier_diatance,4574.0,22431.0,0.0,0.0,-2.74271184542351,0.0,-2.757354989260913,0.18071191076099236
"Broadley Terrace, Marylebone",759,51.52456169,-0.165668686,19.0,Marylebone_diatance,246.0,The Regent's Park Hanover Gate_distance,427.0,Embankment Pier_diatance,3638.0,20491.0,-4.551593838411824,0.0,-6.280065627873091,0.0,-2.7881563510926926,0.18098562091062184
"Humbolt Road, Fulham",761,51.48321729,-0.211860644,21.0,Clapham Junction_diatance,3559.0,Holland Park Abbotsbury Gate_diatance,2001.0,Putney Pier_diatance,1782.0,14289.0,0.0,0.0,-2.082208467807845,0.0,0.0,0.16251442679779474
"Storey's Gate, Westminster",762,51.50070305,-0.129698963,179.0,Charing Cross_diatance,883.0,St. James's Park Storey's Gate_distance,97.0,Westminster Pier_diatance,468.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.1429200399869279
"Mile End Park Leisure Centre, Mile End",763,51.52059714,-0.032566533,57.0,Stratford_diatance,3081.0,Mile End Park Stadium_diatance,148.0,Canary Wharf Pier_diatance,1732.0,10078.0,2.3759785083608542,0.0,0.0,2.481265178131516,-2.110144609081844,0.10644317790331778
"St. John's Road, Clapham Junction",764,51.46239255,-0.16829214,29.0,Clapham Junction_diatance,263.0,Battersea Park Sun Gate_diatance,1441.0,Plantation Wharf Pier_diatance,1110.0,8612.0,0.0,0.0,-2.345502632097428,0.0,-2.046197015664787,0.16991618975557926
"Ranelagh Gardens, Fulham",765,51.46760141,-0.20682737,32.0,Clapham Junction_diatance,2555.0,Battersea Park Sun Gate_diatance,3124.0,Putney Pier_diatance,595.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.15472612534528188
"Ram Street, Wandsworth",766,51.45752945,-0.192165613,26.0,Clapham Junction_diatance,1697.0,Battersea Park Sun Gate_diatance,2785.0,Wandsworth Riverside Quarter Pier_diatance,828.0,6935.0,0.0,0.0,0.0,0.0,0.0,0.15788383174856474
"Santos Road, Wandsworth",767,51.45705988,-0.200806304,8.0,Clapham Junction_diatance,2266.0,Battersea Park Sun Gate_diatance,3274.0,Wandsworth Riverside Quarter Pier_diatance,740.0,9364.0,0.0,0.0,0.0,0.0,0.0,0.15114634797244988
"Clapham Common North Side, Clapham Common",768,51.46134382,-0.159322467,51.0,Clapham Junction_diatance,833.0,Battersea Park Sun Gate_diatance,1540.0,Plantation Wharf Pier_diatance,1724.0,23544.0,0.0,0.0,-2.9034485724522394,1.998005266174695,0.0,0.1620925439875383
"Sandilands Road, Walham Green",769,51.473611,-0.191803,42.0,Clapham Junction_diatance,1808.0,Battersea Park Albert Gate_diatance,1955.0,Chelsea Harbour Pier_diatance,837.0,18804.0,0.0,0.0,-2.153736341302168,0.0,-2.0441309549602824,0.17598046342136478
"Gwendwr Road, West Kensington",770,51.491026,-0.209121,35.0,Paddington_diatance,3658.0,Holland Park Abbotsbury Gate_diatance,1112.0,Putney Pier_diatance,2669.0,20424.0,0.0,0.0,-2.2487736532646374,0.0,-2.0680590796329605,0.16835188223894773
"Rifle Place, Avondale",771,51.509224,-0.216016,19.0,Paddington_diatance,2845.0,Holland Park Abbotsbury Gate_diatance,1196.0,Cadogan Pier_diatance,4519.0,11353.0,0.0,0.0,-2.2955834210031134,0.0,-2.2159480561566225,0.16738915129739335
"Binfield Road, Stockwell",772,51.47250956,-0.122831913,61.0,Vauxhall_diatance,1489.0,Battersea Park Rosery Gate_diatance,1923.0,St. George Wharf_diatance,1565.0,17647.0,0.0,0.0,0.0,0.0,0.0,0.11982676708193414
"Tallis Street, Temple",773,51.511891,-0.107349,9.0,Blackfriars_diatance,303.0,Lincoln's Inn Fields South_distance,741.0,Blackfriars Pier_diatance,465.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.15073890048548247
"Hurlingham Park, Parsons Green",774,51.470131,-0.20464,15.0,Clapham Junction_diatance,2463.0,Battersea Park Sun Gate_diatance,2914.0,Putney Pier_diatance,808.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.15895447173645688
"Little Brook Green, Brook Green",775,51.496664,-0.223868,15.0,Paddington_diatance,3966.0,Holland Park Abbotsbury Gate_diatance,1359.0,Putney Pier_diatance,3313.0,7586.0,0.0,0.0,-2.059903458961459,0.0,0.0,0.15807646995480698
"Abyssinia Close, Clapham Junction",776,51.460333,-0.167029,38.0,Clapham Junction_diatance,506.0,Battersea Park Sun Gate_diatance,1648.0,Plantation Wharf Pier_diatance,1305.0,21968.0,0.0,0.0,-2.3537657009661537,0.0,0.0,0.16749551745229788
"Limburg Road, Clapham Junction",777,51.4619230679,-0.165297856693,12.0,Clapham Junction_diatance,443.0,Battersea Park Sun Gate_diatance,1457.0,Plantation Wharf Pier_diatance,1319.0,21968.0,0.0,0.0,-2.5172465387235294,0.0,0.0,0.16745943797951843
"Houndsditch, Aldgate",779,51.514449,-0.077178979,16.0,Fenchurch Street_diatance,348.0,Lincoln's Inn Fields South_distance,2703.0,Tower Millennium Pier_diatance,807.0,11503.0,0.0,0.0,0.0,0.0,0.0,0.08806535915915621
"Imperial Wharf Station, Sands End",780,51.474665,-0.18316517,73.0,Clapham Junction_diatance,1448.0,Battersea Park Albert Gate_diatance,1355.0,Chelsea Harbour Pier_diatance,247.0,9256.0,0.0,0.0,-2.3164788840574775,0.0,-2.464217794790852,0.18434277013490327
"Victoria & Albert Museum, South Kensington",781,51.495898,-0.173009,26.0,Victoria_diatance,1954.0,Hyde Park Alexandra Gate_diatance,673.0,Cadogan Pier_diatance,1524.0,8106.0,-2.0209249414710615,0.0,-5.333977489385056,0.0,-3.9214048233786736,0.18220870665304417
"Halford Road, West Kensington",782,51.483911,-0.19760944,43.0,Clapham Junction_diatance,2878.0,Holland Park Ilchester Gate_diatance,1911.0,Chelsea Harbour Pier_diatance,1653.0,12829.0,0.0,0.0,-2.3783991848806663,0.0,-2.2216699294270006,0.17755318360040978
"Monier Road, Hackney Wick",783,51.5403115,-0.021630359,45.0,Stratford International_diatance,1024.0,Queen Elizabeth Olympic Park Bassett_diatance,235.0,Canary Wharf Pier_diatance,3935.0,7273.0,2.952319239421788,0.0,0.0,2.7146219435810197,-2.306813650651941,0.10847575619175184
"East Village, Queen Elizabeth Olympic Park",784,51.546326,-0.00993526,253.0,Stratford International_diatance,190.0,Queen Elizabeth Olympic Park Blossom_diatance,369.0,Canary Wharf Pier_diatance,4755.0,10953.0,3.2496036502109362,0.0,0.0,2.800831650904505,-2.4327996250890758,0.10749845429835203
"Aquatic Centre, Queen Elizabeth Olympic Park",785,51.54094,-0.010510565,1819.0,Stratford International_diatance,447.0,Queen Elizabeth Olympic Park Aquatic Centre_diatance,46.0,Canary Wharf Pier_diatance,4170.0,10953.0,3.23280929080107,0.0,0.0,2.801491631500082,-2.4417737242869584,0.10711045415366634
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",786,51.549369,-0.015717614,178.0,Stratford International_diatance,703.0,Queen Elizabeth Olympic Park Blossom_diatance,313.0,Canary Wharf Pier_diatance,4994.0,10953.0,3.1348264606560954,0.0,-1.9995043003711892,2.7427911713753534,-2.3566867872360304,0.108417329064991
"Timber Lodge, Queen Elizabeth Olympic Park",787,51.546805,-0.01469126,241.0,Stratford International_diatance,470.0,Queen Elizabeth Olympic Park Blossom_diatance,47.0,Canary Wharf Pier_diatance,4728.0,10953.0,3.1511744655698357,0.0,0.0,2.762605224537781,-2.3799260250985714,0.10810324778048282
"Copper Box Arena, Queen Elizabeth Olympic Park",788,51.544909,-0.0205426,0.0,Stratford International_diatance,819.0,Queen Elizabeth Olympic Park Copper_diatance,122.0,Canary Wharf Pier_diatance,4452.0,5685.0,3.00079924699552,0.0,0.0,2.713193326416604,-2.305852479722157,0.10874458473152848
"Podium, Queen Elizabeth Olympic Park",789,51.538718,-0.011889482,463.0,Stratford_diatance,656.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,59.0,Canary Wharf Pier_diatance,3906.0,8205.0,3.196189297304998,0.0,0.0,2.8026201511597484,-2.4314342288354274,0.10711160393571251
"Stratford Station, Stratford",790,51.541793,-0.00481,91.0,Stratford_diatance,77.0,Queen Elizabeth Olympic Park Aquatic Centre_diatance,449.0,Canary Wharf Pier_diatance,4394.0,10953.0,3.3433548932060444,0.0,0.0,2.832002255681967,-2.48674102386442,0.10657605681567556
"Blackfriars Road, Southwark",792,51.505461,-0.10454093,31.0,Waterloo East_diatance,413.0,Geraldine Mary Harmsworth Park North_diatance,964.0,Blackfriars Pier_diatance,625.0,9469.0,0.0,0.0,0.0,0.0,0.0,0.13969016927496147
"Cromer Street, Bloomsbury",793,51.528279,-0.11955857,36.0,Kings Cross_diatance,526.0,Lincoln's Inn Fields West_distance,1377.0,Blackfriars Pier_diatance,2348.0,33409.0,0.0,0.0,0.0,0.0,0.0,0.09368583004842614
"Victoria Rise, Clapham Common",794,51.461376,-0.14780467,29.0,Clapham Junction_diatance,1594.0,Battersea Park Sun Gate_diatance,1854.0,Plantation Wharf Pier_diatance,2483.0,11442.0,0.0,0.0,-3.1897444509259834,2.1736306464605977,0.0,0.14752092189124397
"Euston Square Gardens, Euston",795,51.527068,-0.13186102,9.0,Euston_diatance,257.0,The Regent's Park Chester Gate_distance,976.0,Embankment Pier_diatance,2350.0,6943.0,0.0,0.0,0.0,0.0,0.0,0.16079140401200598
"Coram Street, Bloomsbury",796,51.524,-0.12640984,21.0,Euston_diatance,766.0,Lincoln's Inn Fields West_distance,1071.0,Embankment Pier_diatance,1925.0,17263.0,0.0,0.0,0.0,0.0,0.0,0.14141109505186086
"Ossulston Street, Somers Town",797,51.5293,-0.12827903,33.0,St Pancras_diatance,278.0,The Regent's Park Chester Gate_distance,1235.0,Embankment Pier_diatance,2528.0,13495.0,0.0,0.0,0.0,0.0,0.0,0.15025071437539655
"Birkenhead Street, King's Cross",798,51.5301998755,-0.122299440803,38.0,Kings Cross_diatance,254.0,Lincoln's Inn Fields West_distance,1614.0,Embankment Pier_diatance,2583.0,20725.0,0.0,0.0,0.0,0.0,0.0,0.10763082448188876
"Kings Gate House, Westminster",799,51.4976984561,-0.137598896295,17.0,Victoria_diatance,513.0,St. James's Park Buckingham Gate_distance,316.0,Westminster Pier_diatance,1097.0,3982.0,0.0,0.0,-3.5212377459192377,0.0,0.0,0.14832437227625553
"Sopwith Way, Battersea Park",800,51.4811219398,-0.149035374873,64.0,Victoria_diatance,1746.0,Battersea Park Sopwith Way_diatance,40.0,Battersea Power Station Pier_diatance,378.0,7298.0,0.0,0.0,-4.29069849444616,3.0308314516954655,0.0,0.1558534483537439
"Lavington Street, Bankside",801,51.5052241745,-0.0980318118664,39.0,Cannon Street_diatance,719.0,Geraldine Mary Harmsworth Park North_diatance,1156.0,Bankside Pier_diatance,404.0,13123.0,0.0,0.0,0.0,0.0,0.0,0.12072992110352065
"Albert Square, Stockwell",802,51.4765900593,-0.118256789081,45.0,Vauxhall_diatance,1084.0,Battersea Park Rosery Gate_diatance,2143.0,St. George Wharf_diatance,1248.0,24047.0,0.0,0.0,0.0,0.0,0.0,0.10976566961202498
"Southwark Street, Bankside",803,51.5054099403,-0.0983410884509,15.0,Cannon Street_diatance,718.0,Geraldine Mary Harmsworth Park North_diatance,1159.0,Bankside Pier_diatance,389.0,13123.0,0.0,0.0,0.0,0.0,0.0,0.12170345497489213
"Good's Way, King's Cross",804,51.5346677396,-0.125078652873,72.0,Kings Cross_diatance,281.0,The Regent's Park Chester Gate_distance,1639.0,Embankment Pier_diatance,3090.0,6945.0,0.0,0.0,0.0,0.0,0.0,0.1327039668741637
"The Metropolitan, Portobello",805,51.520509,-0.20080483,58.0,Paddington_diatance,1697.0,Kensington Gardens Black Lion Gate_diatance,1466.0,Cadogan Pier_diatance,4820.0,26154.0,0.0,0.0,-2.708603566883047,0.0,-2.741361847340503,0.18078489268437534
"Handyside Street, King's Cross",806,51.5372405623,-0.124807385707,42.0,Kings Cross_diatance,548.0,The Regent's Park Chester Gate_distance,1808.0,Embankment Pier_diatance,3374.0,6945.0,0.0,0.0,0.0,0.0,0.0,0.1282512177708765
"Bevington Road West, North Kensington",807,51.5212,-0.208888173,51.0,Paddington_diatance,2260.0,Kensington Gardens Black Lion Gate_diatance,1911.0,Cadogan Pier_diatance,5183.0,14391.0,0.0,0.0,-2.4547044779412923,0.0,-2.530346743308277,0.17453093268155986
"Gauden Road, Clapham",808,51.464995,-0.13090885,55.0,Vauxhall_diatance,2390.0,Battersea Park Rosery Gate_diatance,1926.0,Battersea Power Station Pier_diatance,2348.0,11252.0,0.0,0.0,0.0,0.0,0.0,0.12631953933021653
"Lincoln's Inn Fields, Holborn",809,51.5162778834,-0.118272991635,10.0,Charing Cross_diatance,1032.0,Lincoln's Inn Fields West_distance,44.0,Festival Pier_diatance,1032.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.13331478207437325
"Tate Modern, Bankside",810,51.5067252868,-0.0988072461627,69.0,Blackfriars_diatance,615.0,Geraldine Mary Harmsworth Park North_diatance,1260.0,Bankside Pier_diatance,267.0,9531.0,0.0,0.0,0.0,0.0,0.0,0.12335703509127541
"Westferry Circus, Canary Wharf",811,51.5057030357,-0.0277727426235,139.0,Fenchurch Street_diatance,3554.0,Mile End Park Pavilion_diatance,1181.0,Canary Wharf Pier_diatance,89.0,4318.0,2.4716042322585485,0.0,0.0,2.471592928418031,-2.1381914135789883,0.10255640949479013
"Here East North, Queen Elizabeth Olympic Park",812,51.5487311915,-0.0226065549321,54.0,Stratford International_diatance,1056.0,Queen Elizabeth Olympic Park Here East North_diatance,47.0,Canary Wharf Pier_diatance,4859.0,2455.0,2.9532881601975487,0.0,-2.1165982554644054,2.6835993701192478,-2.248393045335921,0.10941301461328826
"New Spring Gardens Walk, Vauxhall",813,51.4878074485,-0.122759625866,26.0,Vauxhall_diatance,212.0,Geraldine Mary Harmsworth Park West_diatance,1199.0,St. George Wharf_diatance,353.0,11597.0,0.0,0.0,0.0,0.0,0.0,0.12663858808608866
"Clapham Road, Lingham Street, Stockwell",814,51.4714330677,-0.123670735702,18.0,Vauxhall_diatance,1610.0,Battersea Park Rosery Gate_diatance,1911.0,St. George Wharf_diatance,1673.0,17647.0,0.0,0.0,0.0,0.0,0.0,0.11965978556222798
"Lambeth Palace Road, Waterloo",815,51.5000891978,-0.116628700672,134.0,Waterloo_diatance,410.0,Geraldine Mary Harmsworth Park West_diatance,646.0,London Eye - Waterloo Pier_diatance,457.0,8461.0,-2.177364678228879,0.0,0.0,0.0,0.0,0.13117092494774915
"Here East South, Queen Elizabeth Olympic Park",816,51.5465327935,-0.0205975904647,46.0,Stratford International_diatance,845.0,Queen Elizabeth Olympic Park Here East South_diatance,113.0,Canary Wharf Pier_diatance,4631.0,5685.0,3.0051520645227403,0.0,-2.007741830940088,2.706501922541744,-2.2973484842364305,0.10888797050751664
"Riverlight South, Nine Elms",817,51.4813354746,-0.138212295869,30.0,Vauxhall_diatance,1176.0,Battersea Park Sopwith Way_diatance,772.0,Battersea Power Station Pier_diatance,608.0,4849.0,0.0,0.0,-2.97208592268837,2.237670780423025,0.0,0.14303983286242258
"Westminster Pier, Westminster",818,51.501513,-0.12382322,329.0,Charing Cross_diatance,668.0,St. James's Park Storey's Gate_distance,478.0,Westminster Pier_diatance,53.0,6973.0,0.0,0.0,0.0,0.0,0.0,0.13103205741104768
"Belvedere Road 2, South Bank",819,51.50621,-0.114842,44.0,Waterloo_diatance,364.0,Lincoln's Inn Fields South_distance,1053.0,Festival Pier_diatance,223.0,6252.0,-2.1782849518362535,0.0,0.0,0.0,0.0,0.14500285075413727
"Victory Place, Walworth",820,51.492807,-0.091938,24.0,London Bridge_diatance,1468.0,Geraldine Mary Harmsworth Park East_diatance,1040.0,London Bridge City Pier_diatance,1649.0,15196.0,0.0,0.0,0.0,0.0,0.0,0.0968807037761652
"Battersea Power Station, Battersea Park",821,51.4835074867,-0.147714557371,185.0,Victoria_diatance,1470.0,Battersea Park Sopwith Way_diatance,259.0,Battersea Power Station Pier_diatance,131.0,6932.0,0.0,0.0,-4.3188331043742005,2.9505202889984328,0.0,0.15453304920889466
"Allington Street, Victoria",826,51.496863,-0.1429434,85.0,Victoria_diatance,132.0,St. James's Park Buckingham Gate_distance,510.0,Millbank Millennium Pier_diatance,1384.0,3982.0,0.0,0.0,-4.621979275443463,0.0,0.0,0.15278344440892253
"Cranmer Road, Stockwell",827,51.479601,-0.11147178,52.0,Vauxhall_diatance,1057.0,Geraldine Mary Harmsworth Park West_diatance,1777.0,St. George Wharf_diatance,1324.0,11337.0,0.0,0.0,0.0,0.0,0.0,0.09503830946817111
"Normandy Road, Stockwell",828,51.473874,-0.11258096,38.0,Vauxhall_diatance,1516.0,Geraldine Mary Harmsworth Park West_diatance,2416.0,St. George Wharf_diatance,1717.0,18068.0,0.0,0.0,0.0,0.0,0.0,0.09115866197602858
"Wynne Road, Stockwell",829,51.469217,-0.11268674,19.0,Vauxhall_diatance,1985.0,Battersea Park Rosery Gate_diatance,2708.0,St. George Wharf_diatance,2152.0,21925.0,0.0,0.0,0.0,0.0,0.0,0.08727239017139314
"Sidney Road, Stockwell",830,51.469202,-0.11902256,33.0,Vauxhall_diatance,1876.0,Battersea Park Rosery Gate_diatance,2306.0,St. George Wharf_diatance,1987.0,17606.0,0.0,0.0,0.0,0.0,0.0,0.10863298021056493
"St John's Crescent, Brixton",831,51.466232,-0.11317995,27.0,Vauxhall_diatance,2288.0,Battersea Park Rosery Gate_diatance,2816.0,St. George Wharf_diatance,2437.0,9585.0,0.0,0.0,0.0,0.0,0.0,0.08973639175066477
"Ferndale Road, Brixton",832,51.464019,-0.11578197,59.0,Vauxhall_diatance,2482.0,Battersea Park Rosery Gate_diatance,2789.0,St. George Wharf_diatance,2604.0,13060.0,0.0,0.0,0.0,0.0,0.0,0.09441838679018741
"Saltoun Road, Brixton",833,51.460232,-0.11537509,113.0,Vauxhall_diatance,2901.0,Battersea Park Rosery Gate_diatance,3066.0,St. George Wharf_diatance,3015.0,18552.0,0.0,0.0,0.0,0.0,0.0,0.09154068015073175
"Gas Holders, Battersea Park",834,51.477966,-0.14785703,40.0,Vauxhall_diatance,1940.0,Battersea Park Rosery Gate_diatance,87.0,Battersea Power Station Pier_diatance,675.0,6932.0,0.0,0.0,-4.051611134922449,3.006625674043248,0.0,0.15403753043250734
"Farringdon Street, Holborn",835,51.516785,-0.10494775,7.0,Blackfriars_diatance,592.0,Lincoln's Inn Fields South_distance,788.0,Blackfriars Pier_diatance,739.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.13803640587579968
"York Way, Kings Cross",836,51.541596,-0.12544145,38.0,Kings Cross_diatance,1033.0,The Regent's Park St. Mark's Gate_distance,1938.0,Blackfriars Pier_diatance,3839.0,23381.0,0.0,0.0,0.0,0.0,0.0,0.12793849218049075
"Fore Street Avenue, Guildhall",838,51.518093,-0.0914017,13.0,Liverpool Street_diatance,659.0,Lincoln's Inn Fields South_distance,1737.0,Blackfriars Pier_diatance,1061.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.08922794994233411
"Sea Containers, South Bank",839,51.508033,-0.10682363,43.0,Blackfriars_diatance,477.0,Lincoln's Inn Fields South_distance,1066.0,Blackfriars Pier_diatance,498.0,9469.0,-1.9720602892651384,0.0,0.0,0.0,0.0,0.14859220681240498
"George Row, Bermondsey",840,51.498585,-0.068981764,85.0,London Bridge_diatance,1342.0,Geraldine Mary Harmsworth Park East_diatance,2582.0,Tower Bridge Quay_diatance,879.0,16437.0,0.0,0.0,0.0,0.0,0.0,0.06683189980357722
